station,timestamp_utc,solar_radiation_w_m2,dew_point_c,air_temperature_c,relative_humidity_pct,rain_mm,wind_direction_deg,wind_gust_speed_kmh
north_rustico,2026-01-01 04:00:00+00:00,0.625,-7.3441359111002935,-4.960095642816286,83.39945576155236,0.0,109.5058823529412,2.244245921415441
north_rustico,2026-01-01 05:00:00+00:00,0.625,-6.9685436192561765,-5.115235487411941,86.87846189059282,0.0,120.7372549019608,3.6869754423253682
north_rustico,2026-01-01 06:00:00+00:00,0.625,-7.640705869841631,-6.240535558350001,89.87660537626205,0.0,210.58823529411765,2.4045492015165446
north_rustico,2026-01-01 07:00:00+00:00,0.625,-7.4270753806498275,-6.21193835197292,91.17118079397777,0.0,210.58823529411765,1.9637151812385112
north_rustico,2026-01-01 08:00:00+00:00,0.625,-6.906047504180677,-5.748663608664241,91.60657155209684,0.0,210.58823529411765,0.8015164005055148
north_rustico,2026-01-01 09:00:00+00:00,0.625,-7.477921253844537,-6.462878837931789,92.58299636326645,0.0,210.58823529411765,2.404549201516544
north_rustico,2026-01-01 10:00:00+00:00,0.625,-8.4791089890756,-7.6146313247686495,93.6176597746751,0.0,210.58823529411765,2.16409428136489
north_rustico,2026-01-01 11:00:00+00:00,1.375,-7.932584658788865,-7.051981289299618,93.5244271508863,0.0,210.58823529411765,2.4446250215418197
north_rustico,2026-01-01 12:00:00+00:00,20.291666666666668,-6.103721335790686,-5.085208420716007,92.62612853182777,0.0,210.58823529411765,0.2003791001263787
north_rustico,2026-01-01 13:00:00+00:00,62.208333333333336,-3.4661825239307706,-2.3613245132992313,92.16286462704407,0.0,158.64313725490194,9.017059505687039
north_rustico,2026-01-01 14:00:00+00:00,148.66666666666666,-2.4220506083733833,-0.9507673087498028,89.77976145062435,0.0,102.48627450980392,12.183049287683824
north_rustico,2026-01-01 15:00:00+00:00,121.125,-1.6196511493908061,0.4147492957557174,86.22863101141884,0.0,106.69803921568628,17.312754250919117
north_rustico,2026-01-01 16:00:00+00:00,82.08333333333333,-1.3968989452174692,0.9409378930939709,84.37410035350067,0.0,126.3529411764706,22.56268667423024
north_rustico,2026-01-01 17:00:00+00:00,64.875,-1.315706258600407,1.313416506155431,82.63024846773988,0.0,137.5843137254902,23.043596514533547
