station,timestamp_utc,rain_mm,solar_radiation_w_m2,wind_gust_speed_kmh,wind_direction_deg,air_temperature_c,relative_humidity_pct,dew_point_c,battery_v,wind_gust_speed_max_kmh,wind_speed_ms
north_rustico,2023-09-01 00:00:00+00:00,0.0,284.42857142857144,,,15.452071428571427,69.73971428571429,9.323904761904762,4.295444444444445,,
north_rustico,2023-09-02 00:00:00+00:00,0.0,228.14583333333334,,,17.829291666666666,73.42579166666667,12.707020833333333,4.2946076388888885,,
north_rustico,2023-09-03 00:00:00+00:00,0.0,241.6875,,,18.76760416666667,78.56218750000001,14.896604166666668,4.295347222222222,,
north_rustico,2023-09-04 00:00:00+00:00,0.0,164.375,,,19.1711875,86.47566666666667,16.8038125,4.296219858156029,,
north_rustico,2023-09-05 00:00:00+00:00,0.0,229.4375,,,19.595229166666666,81.6356875,16.2494375,4.293996453900709,,
north_rustico,2023-09-06 00:00:00+00:00,0.0,91.16666666666667,,,18.592895833333333,95.44260416666667,17.866583333333335,4.293847222222222,,
north_rustico,2023-09-07 00:00:00+00:00,0.0,87.27083333333333,,,18.120583333333332,97.52127083333333,17.739833333333333,4.293659722222222,,
north_rustico,2023-09-08 00:00:00+00:00,0.0,150.27083333333334,,,20.332854166666667,91.31197916666667,18.678291666666667,4.293298611111111,,
north_rustico,2023-09-09 00:00:00+00:00,0.0,165.97916666666666,,,23.506708333333336,86.34895833333333,21.032166666666665,4.2941666666666665,,
north_rustico,2023-09-10 00:00:00+00:00,0.0,201.95833333333334,,,20.706895833333334,86.04583333333333,18.247916666666665,4.295309027777778,,
north_rustico,2023-09-11 00:00:00+00:00,6.2,54.895833333333336,,,19.025020833333333,94.40833333333335,18.123270833333333,4.292736111111111,,
north_rustico,2023-09-12 00:00:00+00:00,0.0,68.75,,,18.062562500000002,96.37635416666666,17.48935416666667,4.292864583333333,,
north_rustico,2023-09-13 00:00:00+00:00,19.0,70.8125,,,19.134520833333333,95.67516666666667,18.415229166666666,4.292395833333334,,
north_rustico,2023-09-14 00:00:00+00:00,34.4,95.3125,,,20.9494375,93.11025000000001,19.7789375,4.293138888888889,,
north_rustico,2023-09-15 00:00:00+00:00,0.0,193.85416666666666,,,18.084770833333334,86.35202083333333,15.702541666666667,4.293840277777778,,
north_rustico,2023-09-16 00:00:00+00:00,10.600000000000001,69.85416666666667,,,19.1639375,89.395,17.366625,4.291295138888889,,
north_rustico,2023-09-17 00:00:00+00:00,4.2,87.66666666666667,,,17.751583333333333,89.08045833333334,15.906687500000002,4.292399305555556,,
north_rustico,2023-09-18 00:00:00+00:00,0.0,128.72916666666666,,,17.719791666666666,85.80804166666667,15.266374999999998,4.293277777777778,,
north_rustico,2023-09-19 00:00:00+00:00,16.6,72.58333333333333,,,17.677395833333332,91.38629166666668,16.212645833333333,4.291225694444445,,
north_rustico,2023-09-20 00:00:00+00:00,0.2,98.85416666666667,,,15.4150625,87.64585416666667,13.376375000000001,4.2926527777777785,,
north_rustico,2023-09-21 00:00:00+00:00,0.2,100.47916666666667,,,12.956145833333332,80.85375,9.737291666666666,4.291690972222223,,
north_rustico,2023-09-22 00:00:00+00:00,0.0,180.125,,,13.342687499999998,71.05804166666667,7.898541666666667,4.291229166666667,,
north_rustico,2023-09-23 00:00:00+00:00,0.6,162.20833333333334,,,14.941416666666667,80.34395833333333,11.462770833333332,4.291045138888888,,
north_rustico,2023-09-24 00:00:00+00:00,0.0,171.3125,,,14.8815,79.07141666666666,10.761770833333335,4.291416666666667,,
north_rustico,2023-09-25 00:00:00+00:00,0.2,146.85416666666666,,,14.2935625,78.82904166666667,10.637291666666666,4.292111111111111,,
north_rustico,2023-09-26 00:00:00+00:00,0.0,174.85416666666666,,,13.342166666666666,72.81464583333333,8.399416666666667,4.291104166666667,,
north_rustico,2023-09-27 00:00:00+00:00,0.0,87.79166666666667,,,12.308270833333333,88.91008333333333,10.468208333333333,4.289791666666667,,
north_rustico,2023-09-28 00:00:00+00:00,0.0,185.8125,,,14.4338125,83.20754166666667,11.348812500000001,4.290670138888888,,
north_rustico,2023-09-29 00:00:00+00:00,0.0,177.16666666666666,,,12.101437500000001,87.28179166666666,9.825833333333334,4.290579861111111,,
north_rustico,2023-09-30 00:00:00+00:00,0.0,157.95833333333334,,,14.317666666666666,88.15547916666667,12.244458333333334,4.290993055555556,,
north_rustico,2023-10-01 00:00:00+00:00,0.0,1.0,,,10.244333333333334,97.3395,9.852666666666666,4.278972222222222,,
