station,timestamp_utc,solar_radiation_w_m2,dew_point_c,air_temperature_c,relative_humidity_pct,rain_mm,wind_direction_deg,wind_gust_speed_kmh
north_rustico,2026-03-01 00:00:00+00:00,80.875,-3.5901188830354984,-1.4755617922771758,85.67793799750768,0.0,181.1058823529412,19.18229125509823
north_rustico,2026-03-02 00:00:00+00:00,192.82986111111111,-17.7188514382546,-12.671153609855793,66.60104863389368,0.0,301.843137254902,26.34317236328125
north_rustico,2026-03-03 00:00:00+00:00,194.65104166666666,-14.069858351315826,-7.708674429489939,60.972580385375075,0.0,227.43529411764703,28.09982914105584
north_rustico,2026-03-04 00:00:00+00:00,175.72743055555554,-1.7342455265946557,0.9817782784512393,82.61423285267415,2.00048828125,209.1843137254902,24.937179010727828
north_rustico,2026-03-05 00:00:00+00:00,144.85590277777777,-10.602559628877176,-5.409756924339212,67.36523528564041,0.0,224.62745098039213,21.231835484224206
north_rustico,2026-03-06 00:00:00+00:00,199.99652777777777,-16.201939695621693,-12.747323460591408,77.39481447572544,0.0,249.89803921568625,3.536691117230584
north_rustico,2026-03-07 00:00:00+00:00,70.76909722222223,-6.290461393137217,-4.54031248420608,87.83573450997348,0.0,68.7921568627451,19.33658316219554
north_rustico,2026-03-08 00:00:00+00:00,37.60590277777778,5.147462229934063,6.154059671852268,93.23605283012469,0.600146484375,188.12549019607843,38.36591837086397
north_rustico,2026-03-09 00:00:00+00:00,193.17708333333334,1.9420335310733283,6.377505135429841,75.18322058611598,0.0,241.4745098039216,25.403060418521655
north_rustico,2026-03-10 00:00:00+00:00,172.34895833333334,1.917172991738035,8.008797026702345,66.205736120648,0.0,186.721568627451,22.841547588572784
north_rustico,2026-03-11 00:00:00+00:00,39.13715277777778,-4.815631699610637,-2.0382356587515202,81.43157388333631,0.200048828125,26.67450980392157,24.028793756821578
north_rustico,2026-03-12 00:00:00+00:00,32.482638888888886,0.09266955783573003,1.1811842154180807,92.4747272449836,1.000244140625,70.19607843137254,20.104703046013327
north_rustico,2026-03-13 00:00:00+00:00,153.20833333333334,-5.11367071699606,-2.570173486121834,83.74554945194679,2.80068359375,258.321568627451,26.536872160070082
north_rustico,2026-03-14 00:00:00+00:00,79.36458333333333,-4.616894612539742,-3.218913028288528,90.1665077185219,0.200048828125,223.2235294117647,12.991244991526884
north_rustico,2026-03-15 00:00:00+00:00,143.26909722222223,-3.7503277236140384,-1.3394510054249378,84.3210413434721,0.200048828125,39.30980392156863,17.025544207404643
north_rustico,2026-03-16 00:00:00+00:00,88.78472222222223,-2.291584423840389,0.10363552137841393,83.95303188287853,0.600146484375,283.59215686274507,19.79411544081744
north_rustico,2026-03-17 00:00:00+00:00,77.59895833333333,8.495632728145912,10.081796601474148,90.02179920822631,0.40009765625,151.6235294117647,44.81812539493337
north_rustico,2026-03-18 00:00:00+00:00,227.76388888888889,-10.082078460977185,-3.0765227715359895,58.96390605528852,0.0,206.3764705882353,30.36244314664953
north_rustico,2026-03-19 00:00:00+00:00,183.98784722222223,-8.699679822610694,-3.624903992573123,68.13101353814332,0.0,308.8627450980392,17.22091383002786
north_rustico,2026-03-20 00:00:00+00:00,142.48958333333334,-4.121116711900801,-0.24116933676188929,75.36522468909743,0.0,75.81176470588235,19.298177168004653
north_rustico,2026-03-21 00:00:00+00:00,36.013888888888886,-0.5343210147064372,0.2607414239124904,94.50146868085756,2.200537109375,164.25882352941176,15.634579287360696
north_rustico,2026-03-22 00:00:00+00:00,187.63020833333334,-5.485652583400985,-1.9581336921390573,77.56382721700872,0.8001953125,341.15294117647056,16.58804983879538
north_rustico,2026-03-23 00:00:00+00:00,112.15625,-6.328301664729313,-2.416195403035249,74.57029534684605,0.0,80.02352941176471,29.816410098805147
north_rustico,2026-03-24 00:00:00+00:00,0.625,-6.138673486416636,-2.5386271928371187,76.28290226596475,0.0,47.73333333333333,32.461414220473344
