station,timestamp_utc,rain_mm,solar_radiation_w_m2,air_temperature_c,relative_humidity_pct,dew_point_c,battery_v,wind_direction_deg
north_rustico,2024-01-01 00:00:00+00:00,0.0,19.175,-3.34345,84.416475,-5.60935,4.261658333333333,264.0
north_rustico,2024-01-02 00:00:00+00:00,0.0,65.52083333333333,-4.566770833333334,78.82075,-7.715166666666666,4.255881944444444,264.0
north_rustico,2024-01-03 00:00:00+00:00,0.6,74.95833333333333,-2.67625,82.5318125,-5.291854166666666,4.2590208333333335,264.0
north_rustico,2024-01-04 00:00:00+00:00,0.0,23.791666666666668,-4.01275,93.1729375,-4.979875,4.256024305555555,264.0
north_rustico,2024-01-05 00:00:00+00:00,0.0,23.229166666666668,-3.5346458333333337,88.86183333333334,-5.130125,4.257104166666667,264.0
north_rustico,2024-01-06 00:00:00+00:00,0.0,30.0625,-7.960375,77.817125,-11.20675,4.251913194444445,264.0
north_rustico,2024-01-07 00:00:00+00:00,0.0,39.0,-5.183791666666667,74.69754166666667,-9.025645833333334,4.252451388888889,264.0
north_rustico,2024-01-08 00:00:00+00:00,0.0,37.0,-3.5699375,73.52297916666667,-7.625374999999999,4.2565,264.0
north_rustico,2024-01-09 00:00:00+00:00,0.0,55.520833333333336,-5.434125000000001,76.3065,-8.954729166666667,4.255510416666667,264.0
north_rustico,2024-01-10 00:00:00+00:00,6.800000000000001,8.583333333333334,-4.087354166666667,88.84310416666666,-5.664145833333333,4.2504583333333334,264.0
north_rustico,2024-01-11 00:00:00+00:00,2.4,48.25,3.89125,86.30379166666667,1.774708333333333,4.264170138888889,264.0
north_rustico,2024-01-12 00:00:00+00:00,0.0,77.0625,-1.9385208333333335,69.85308333333333,-6.757270833333333,4.2622534722222225,264.0
north_rustico,2024-01-13 00:00:00+00:00,0.0,14.625,-5.18875,78.6639375,-8.359458333333334,4.253208333333333,264.0
north_rustico,2024-01-14 00:00:00+00:00,0.8,48.875,3.2562916666666664,81.57547916666667,0.3391875,4.2615625,264.0
north_rustico,2024-01-15 00:00:00+00:00,0.0,158.4440789473684,-3.759815789473684,62.054848684210526,-10.006519736842105,4.257118055555555,264.0
north_rustico,2024-01-16 00:00:00+00:00,0.0,35.106944444444444,-3.726747222222222,81.46377777777778,-6.518154166666666,4.227569444444445,264.0
north_rustico,2024-01-17 00:00:00+00:00,15.600000000000001,32.975,-0.28892222222222225,89.88771111111112,-1.7715569444444443,4.238899305555556,264.0
north_rustico,2024-01-18 00:00:00+00:00,0.0,83.6875,-7.365880555555556,69.97223055555556,-11.960644444444446,4.225833333333333,264.0
north_rustico,2024-01-19 00:00:00+00:00,0.0,101.81944444444444,-8.709641666666666,65.49897222222222,-14.024583333333334,4.223354166666667,264.0
north_rustico,2024-01-20 00:00:00+00:00,1.2000000000000002,52.82222222222222,-3.4744916666666668,89.42382638888888,-5.0046236111111115,4.224281250000001,264.0
north_rustico,2024-01-21 00:00:00+00:00,0.0,33.205555555555556,-0.8619166666666668,88.3227736111111,-2.5795694444444446,4.231496527777778,264.0
north_rustico,2024-01-22 00:00:00+00:00,0.0,100.54444444444445,-5.890576388888889,75.81756388888888,-9.598648611111111,4.225260416666667,264.0
north_rustico,2024-01-23 00:00:00+00:00,0.0,95.95138888888889,-2.171015277777778,64.91429583333333,-7.9535736111111115,4.2303090277777775,264.0
north_rustico,2024-01-24 00:00:00+00:00,0.0,64.80555555555556,-9.143298611111112,75.2390625,-12.75118611111111,4.2191736111111116,264.0
north_rustico,2024-01-25 00:00:00+00:00,0.0,45.766666666666666,-1.429040277777778,82.48173472222223,-4.108431944444444,4.224583333333333,264.0
north_rustico,2024-01-26 00:00:00+00:00,0.0,36.30972222222222,-4.6529444444444445,79.82144583333333,-7.671425,4.226989583333333,264.0
north_rustico,2024-01-27 00:00:00+00:00,0.6000000000000001,36.770833333333336,-2.0442305555555556,87.52241388888889,-3.9150041666666664,4.221361111111111,264.0
north_rustico,2024-01-28 00:00:00+00:00,0.0,28.477777777777778,-1.5566291666666665,87.31540972222223,-3.407363888888889,4.227378472222222,264.0
north_rustico,2024-01-29 00:00:00+00:00,0.0,20.369444444444444,-2.8512875,87.7575138888889,-4.612327777777778,4.225309027777778,264.0
north_rustico,2024-01-30 00:00:00+00:00,0.0,56.03472222222222,-6.184373611111111,73.95397638888889,-10.0969125,4.218697916666667,264.0
north_rustico,2024-01-31 00:00:00+00:00,0.0,103.26805555555555,-6.233126388888889,76.03713055555555,-9.855769444444444,4.220170138888889,264.0
north_rustico,2024-02-01 00:00:00+00:00,0.0,1.0,-5.3011333333333335,79.166825,-8.350758333333333,4.1660208333333335,264.0
