station,timestamp_utc,rain_mm,solar_radiation_w_m2,air_temperature_c,relative_humidity_pct,dew_point_c,battery_v,wind_direction_deg
north_rustico,2024-02-01 04:00:00+00:00,0.0,1.0,-4.833466666666666,79.72133333333333,-7.801966666666667,4.156333333333333,264.0
north_rustico,2024-02-01 05:00:00+00:00,0.0,1.0,-4.4825,81.35233333333333,-7.197266666666667,4.15425,264.0
north_rustico,2024-02-01 06:00:00+00:00,0.0,1.0,-4.2431,82.73563333333333,-6.744133333333334,4.154583333333333,264.0
north_rustico,2024-02-01 07:00:00+00:00,0.0,1.0,-3.8619666666666665,83.4388,-6.260000000000001,4.154,264.0
north_rustico,2024-02-01 08:00:00+00:00,0.0,1.0,-3.506533333333333,84.06353333333333,-5.813666666666666,4.1545,264.0
north_rustico,2024-02-01 09:00:00+00:00,0.0,1.0,-3.1771000000000003,84.5589,-5.412866666666667,4.156166666666667,264.0
north_rustico,2024-02-01 10:00:00+00:00,0.0,1.0,-2.9868333333333337,84.9195,-5.169933333333334,4.15475,264.0
north_rustico,2024-02-01 11:00:00+00:00,0.0,4.366666666666666,-2.8631333333333333,85.61633333333333,-4.940566666666667,4.165,264.0
north_rustico,2024-02-01 12:00:00+00:00,0.0,38.93333333333333,-2.6230333333333333,85.7581,-4.682333333333333,4.2867500000000005,264.0
north_rustico,2024-02-01 13:00:00+00:00,0.0,153.93333333333334,-1.8436666666666668,84.28013333333334,-4.147433333333334,4.305499999999999,264.0
north_rustico,2024-02-01 14:00:00+00:00,0.0,183.63333333333333,-1.0144333333333333,82.66550000000001,-3.5909,4.307083333333334,264.0
north_rustico,2024-02-01 15:00:00+00:00,0.0,214.83333333333334,-0.030633333333333335,78.92923333333333,-3.2506333333333335,4.3060833333333335,264.0
north_rustico,2024-02-01 16:00:00+00:00,0.0,200.9,-0.06136666666666667,79.78383333333333,-3.1347666666666667,4.31125,264.0
north_rustico,2024-02-01 17:00:00+00:00,0.0,142.33333333333334,0.7100333333333334,77.4991,-2.7775000000000003,4.300833333333333,264.0
north_rustico,2024-02-01 18:00:00+00:00,0.0,80.56666666666666,-0.5360999999999999,83.1796,-3.0396,4.3077499999999995,264.0
north_rustico,2024-02-01 19:00:00+00:00,0.0,44.93333333333333,-1.2388333333333332,86.63376666666666,-3.1852333333333336,4.303249999999999,264.0
north_rustico,2024-02-01 20:00:00+00:00,0.0,15.3,-1.3632666666666666,87.98443333333333,-3.0994,4.294333333333333,264.0
north_rustico,2024-02-01 21:00:00+00:00,0.0,1.3333333333333333,-1.4541333333333335,90.01826666666666,-2.882633333333333,4.248166666666667,264.0
north_rustico,2024-02-01 22:00:00+00:00,0.0,1.0,-1.4690333333333332,92.44683333333334,-2.5401000000000002,4.214916666666666,264.0
north_rustico,2024-02-01 23:00:00+00:00,0.0,1.0,-1.5184,94.09643333333334,-2.3498333333333337,4.201083333333334,264.0
north_rustico,2024-02-02 00:00:00+00:00,0.0,1.0,-1.7007333333333332,94.8806,-2.4193333333333333,4.1895,264.0
north_rustico,2024-02-02 01:00:00+00:00,0.0,1.0,-1.7545333333333335,95.34946666666666,-2.4062333333333332,4.184,264.0
north_rustico,2024-02-02 02:00:00+00:00,0.0,1.0,-1.8409666666666666,96.2015,-2.3724666666666665,4.176833333333334,264.0
north_rustico,2024-02-02 03:00:00+00:00,0.0,1.0,-1.9174333333333335,97.5039,-2.2672666666666665,4.172416666666667,264.0
north_rustico,2024-02-02 04:00:00+00:00,0.0,1.0,-1.8329666666666666,97.9759,-2.117633333333333,4.169083333333333,264.0
north_rustico,2024-02-02 05:00:00+00:00,0.0,1.0,-1.7701,98.11913333333334,-2.0351333333333335,4.1667499999999995,264.0
