station,timestamp_utc,air_temperature_c,relative_humidity_pct,dew_point_c,rain_mm,wind_direction_deg,solar_radiation_w_m2,battery_v,wind_speed_kmh,wind_gust_speed_kmh,wind_speed_ms,wind_gust_speed_max_kmh
cavendish,2024-11-01 00:00:00+00:00,12.502301587301586,90.48428571428572,10.971746031746031,7.2,204.0,26.29047619047619,4.287059523809524,11.94920634920635,18.334920634920636,,
cavendish,2024-11-02 00:00:00+00:00,5.461430555555555,74.12361111111112,1.1210972222222222,0.0,11.0,41.266666666666666,4.284902777777777,17.931944444444444,25.205555555555556,,
cavendish,2024-11-03 00:00:00+00:00,3.782875,66.19333333333333,-2.007763888888889,0.0,320.0,21.656944444444445,4.280625,15.261111111111111,23.73611111111111,,
cavendish,2024-11-04 00:00:00+00:00,4.492777777777778,61.24013888888889,-2.343208333333333,0.0,331.0,97.26388888888889,4.283302083333333,13.834722222222222,19.943055555555556,,
cavendish,2024-11-05 00:00:00+00:00,5.328541666666667,86.58736111111111,3.2162777777777776,0.6000000000000001,192.0,20.579166666666666,4.279118055555555,10.801388888888889,16.981944444444444,,
cavendish,2024-11-06 00:00:00+00:00,13.279124999999999,89.95972222222223,11.638222222222224,1.8,233.0,44.65416666666667,4.285003472222222,16.17361111111111,25.57638888888889,,
cavendish,2024-11-07 00:00:00+00:00,6.8274027777777775,75.67375,2.752388888888889,0.0,345.0,60.74305555555556,4.283427083333333,12.27361111111111,19.630555555555556,,
cavendish,2024-11-08 00:00:00+00:00,5.761833333333334,74.58736111111111,1.5482083333333334,0.2,306.0,43.15694444444444,4.281982638888889,13.030555555555555,20.958333333333332,,
cavendish,2024-11-09 00:00:00+00:00,3.8557083333333333,76.70027777777777,0.07690277777777778,2.2,282.0,55.55138888888889,4.255510416666667,29.733333333333334,42.50833333333333,,
cavendish,2024-11-10 00:00:00+00:00,3.3613888888888885,65.95416666666667,-2.5221944444444446,0.0,4.0,96.77083333333333,4.2528125,16.995833333333334,25.275,,
cavendish,2024-11-11 00:00:00+00:00,7.2036388888888885,77.91222222222223,3.4454166666666666,5.0,246.0,16.727777777777778,4.247895833333334,12.184722222222222,18.331944444444446,,
cavendish,2024-11-12 00:00:00+00:00,7.938736111111112,95.35333333333332,7.245388888888889,15.600000000000001,253.0,12.725,4.242295138888888,12.781944444444445,19.101388888888888,,
cavendish,2024-11-13 00:00:00+00:00,1.4881111111111112,77.26861111111111,-2.1852500000000004,5.4,8.0,64.40694444444445,4.239409722222223,35.358333333333334,50.72638888888889,,
cavendish,2024-11-14 00:00:00+00:00,1.4455,77.11208333333333,-2.173722222222222,0.2,20.0,26.094444444444445,4.234930555555556,26.625,41.4375,,
cavendish,2024-11-15 00:00:00+00:00,4.577097222222222,96.18722222222223,4.024861111111111,14.600000000000001,28.0,20.301388888888887,4.234170138888889,25.272222222222222,37.50555555555555,,
cavendish,2024-11-16 00:00:00+00:00,6.126916666666667,99.54708333333332,6.065902777777778,9.0,21.0,31.851388888888888,4.239892361111111,14.844444444444445,22.18888888888889,,
cavendish,2024-11-17 00:00:00+00:00,5.527083333333334,99.32249999999999,5.432069444444445,0.6000000000000001,309.0,30.65,4.23928125,18.16111111111111,26.45,,
cavendish,2024-11-18 00:00:00+00:00,4.619180555555555,98.95888888888888,4.47175,2.0,13.0,30.081944444444446,4.2365104166666665,23.583333333333332,32.3375,,
cavendish,2024-11-19 00:00:00+00:00,5.5065277777777775,99.05319444444444,5.373277777777778,10.0,6.0,16.483333333333334,4.231548611111111,27.809722222222224,38.5625,,
cavendish,2024-11-20 00:00:00+00:00,5.750569444444444,98.40666666666667,5.521458333333333,2.8000000000000003,3.0,12.405555555555555,4.230166666666666,21.029166666666665,31.7125,,
cavendish,2024-11-21 00:00:00+00:00,5.502694444444445,96.55263888888888,4.998097222222222,1.0,22.0,25.70138888888889,4.232145833333333,18.468055555555555,29.59027777777778,,
cavendish,2024-11-22 00:00:00+00:00,6.129625,94.82402777777779,5.366513888888889,0.2,74.0,28.930555555555557,4.2347881944444445,16.220833333333335,27.683333333333334,,
cavendish,2024-11-23 00:00:00+00:00,6.344875000000001,97.35694444444445,5.962430555555556,30.0,86.0,5.4944444444444445,4.224611111111112,18.566666666666666,31.083333333333332,,
cavendish,2024-11-24 00:00:00+00:00,5.678,96.83166666666668,5.216402777777778,18.8,143.0,14.251388888888888,4.229454861111112,13.566666666666666,22.056944444444444,,
cavendish,2024-11-25 00:00:00+00:00,4.368069444444444,98.21777777777778,4.114361111111111,8.0,296.0,22.279166666666665,4.228590277777778,20.73472222222222,31.76388888888889,,
cavendish,2024-11-26 00:00:00+00:00,4.551263888888888,96.07861111111112,3.982083333333333,0.6000000000000001,4.0,38.43333333333333,4.2311909722222225,13.063888888888888,19.418055555555554,,
cavendish,2024-11-27 00:00:00+00:00,4.300375,95.77597222222222,3.6818194444444443,0.8,174.0,26.018055555555556,4.2293715277777775,2.716666666666667,5.323611111111111,,
