station,timestamp_utc,air_temperature_c,relative_humidity_pct,dew_point_c,rain_mm,wind_speed_kmh,wind_gust_speed_kmh,wind_direction_deg,solar_radiation_w_m2,battery_v
cavendish,2025-10-01 00:00:00+00:00,11.74379365079365,68.66873015873017,6.152349206349206,0.2,12.424761904761905,19.67206349206349,8.0,104.73015873015873,4.2732222222222225
cavendish,2025-10-02 00:00:00+00:00,11.315083333333332,63.08375,4.456222222222222,0.6000000000000001,13.002638888888889,19.264444444444443,20.0,173.45277777777778,4.267402777777778
cavendish,2025-10-03 00:00:00+00:00,13.226930555555555,64.81041666666667,6.304625,0.0,12.87513888888889,20.43486111111111,201.0,179.7902777777778,4.268645833333333
cavendish,2025-10-04 00:00:00+00:00,14.35790277777778,77.48180555555555,10.472819444444445,0.0,9.651666666666667,14.490694444444443,237.0,134.7875,4.272270833333334
cavendish,2025-10-05 00:00:00+00:00,12.057847222222222,79.095,8.490972222222222,0.2,6.301666666666667,9.602222222222222,45.0,84.64444444444445,4.267708333333333
cavendish,2025-10-06 00:00:00+00:00,20.39870833333333,67.67541666666668,13.904972222222222,0.0,13.131666666666666,20.316388888888888,184.0,158.89305555555555,4.2716770833333335
cavendish,2025-10-07 00:00:00+00:00,18.925833333333333,75.46458333333334,14.441597222222223,0.0,15.660833333333333,24.80569444444444,226.0,166.90555555555557,4.278663194444444
cavendish,2025-10-08 00:00:00+00:00,17.198847222222224,84.69333333333333,14.555625,34.800000000000004,19.13013888888889,30.574027777777776,223.0,42.39861111111111,4.267947916666667
cavendish,2025-10-09 00:00:00+00:00,9.253597222222222,76.94152777777778,5.307416666666667,6.4,27.113055555555558,38.36666666666667,18.0,66.77777777777777,4.2606979166666665
cavendish,2025-10-10 00:00:00+00:00,9.359680555555556,58.30847222222222,1.4445,0.0,15.864444444444445,24.38638888888889,355.0,164.54166666666666,4.260340277777778
cavendish,2025-10-11 00:00:00+00:00,11.103152777777778,66.53222222222222,4.817930555555555,0.0,14.457083333333333,22.80263888888889,227.0,163.46944444444443,4.2631805555555555
cavendish,2025-10-12 00:00:00+00:00,10.850763888888888,65.81611111111111,4.694625,0.0,9.141666666666667,15.250833333333334,348.0,145.8486111111111,4.265145833333333
cavendish,2025-10-13 00:00:00+00:00,9.034916666666668,74.58944444444445,4.708958333333333,0.0,4.598333333333334,8.461666666666666,70.0,152.24027777777778,4.2605
cavendish,2025-10-14 00:00:00+00:00,9.139555555555555,83.5476388888889,6.3624583333333335,0.0,2.8016666666666667,4.541666666666667,72.0,133.11388888888888,4.258083333333333
cavendish,2025-10-15 00:00:00+00:00,11.536,80.98777777777778,8.379625,0.0,5.823333333333333,8.775,248.0,102.90138888888889,4.260041666666667
cavendish,2025-10-16 00:00:00+00:00,11.896013888888888,82.98027777777779,9.093361111111111,0.0,10.32,17.145694444444445,72.0,79.02777777777777,4.259430555555555
cavendish,2025-10-17 00:00:00+00:00,11.368541666666667,87.18291666666666,9.290902777777777,0.6000000000000001,15.651666666666667,24.737916666666667,52.0,43.18611111111111,4.255982638888889
cavendish,2025-10-18 00:00:00+00:00,10.793361111111112,90.61638888888889,9.32301388888889,0.6000000000000001,17.855416666666667,27.28611111111111,53.0,61.61666666666667,4.25540625
cavendish,2025-10-19 00:00:00+00:00,11.271236111111111,94.09555555555556,10.363347222222222,1.4000000000000001,12.663333333333334,18.504583333333333,15.0,62.733333333333334,4.254822916666666
cavendish,2025-10-20 00:00:00+00:00,10.727152777777778,91.98708333333333,9.462444444444445,0.0,5.891666666666667,8.800277777777778,15.0,48.8125,4.25478125
cavendish,2025-10-21 00:00:00+00:00,12.716527777777777,92.21944444444445,11.496013888888887,6.4,12.822361111111112,19.204166666666666,167.0,37.06805555555555,4.255111111111111
cavendish,2025-10-22 00:00:00+00:00,13.131569444444445,85.34777777777778,10.650430555555555,0.0,9.726666666666667,14.908472222222223,220.0,91.35555555555555,4.259072916666667
cavendish,2025-10-23 00:00:00+00:00,14.80177777777778,79.36,10.958027777777778,2.8000000000000003,13.235416666666667,20.63236111111111,149.0,127.475,4.2639861111111115
cavendish,2025-10-24 00:00:00+00:00,11.208555555555556,84.36597222222223,8.523180555555555,3.0,5.744999999999999,9.255,194.0,109.18472222222222,4.261270833333334
cavendish,2025-10-25 00:00:00+00:00,9.01648611111111,85.69819444444444,6.649236111111111,0.2,4.345,6.636666666666666,129.0,70.44166666666666,4.256739583333333
cavendish,2025-10-26 00:00:00+00:00,6.913541666666666,81.05222222222223,3.810430555555556,0.0,3.6533333333333333,6.051666666666667,223.0,70.07638888888889,4.251944444444444
