station,timestamp_utc,air_temperature_c,relative_humidity_pct,dew_point_c,rain_mm,wind_direction_deg,solar_radiation_w_m2,battery_v,wind_speed_kmh,wind_gust_speed_kmh,wind_speed_ms,wind_gust_speed_max_kmh
cavendish,2023-03-01 00:00:00+00:00,-5.839833333333333,72.26666666666667,-10.154083333333334,0.0,132.0,151.05416666666667,4.242770833333333,6.791666666666667,12.166666666666666,,
cavendish,2023-03-02 00:00:00+00:00,-4.415,79.48750000000001,-7.528263888888889,0.0,133.0,127.72222222222223,4.241590277777778,3.9375,7.569444444444445,,
cavendish,2023-03-03 00:00:00+00:00,-4.062604166666667,87.09687500000001,-5.977152777777778,0.6000000000000001,69.0,132.09722222222223,4.243559027777778,14.666666666666666,24.65972222222222,,
cavendish,2023-03-04 00:00:00+00:00,-7.415243055555556,73.26076388888889,-11.401840277777778,0.0,334.0,156.96527777777777,4.242784722222222,7.336805555555555,12.59375,,
cavendish,2023-03-05 00:00:00+00:00,-5.211041666666667,69.72534722222223,-10.29486111111111,0.0,340.0,164.68055555555554,4.23984375,10.916666666666666,18.94097222222222,,
cavendish,2023-03-06 00:00:00+00:00,-2.1352083333333334,90.165625,-3.6611111111111114,1.0,334.0,89.65972222222223,4.247288194444445,20.06597222222222,33.08680555555556,,
cavendish,2023-03-07 00:00:00+00:00,-1.413576388888889,94.01736111111111,-2.279340277777778,0.4,6.0,138.51388888888889,4.250427083333333,10.48611111111111,16.15625,,
cavendish,2023-03-08 00:00:00+00:00,-0.2935416666666667,94.30729166666667,-1.1196180555555555,1.2000000000000002,11.0,97.57638888888889,4.255454861111111,17.25347222222222,28.125,,
cavendish,2023-03-09 00:00:00+00:00,-0.44072916666666667,87.83923611111112,-2.2265277777777777,0.0,10.0,144.64236111111111,4.2563402777777775,16.243055555555557,26.03472222222222,,
cavendish,2023-03-10 00:00:00+00:00,-1.9463194444444443,83.10972222222222,-4.455277777777778,0.0,278.0,105.14583333333333,4.255520833333333,13.416666666666666,20.020833333333332,,
cavendish,2023-03-11 00:00:00+00:00,-2.893333333333333,88.95347222222222,-4.477222222222222,0.0,305.0,148.11805555555554,4.2539895833333325,8.395833333333334,13.371527777777779,,
cavendish,2023-03-12 00:00:00+00:00,-0.5978125,88.54583333333333,-2.269826388888889,0.0,25.0,177.70138888888889,4.257375,9.645833333333334,16.677083333333332,,
cavendish,2023-03-13 00:00:00+00:00,-2.130347222222222,86.90173611111112,-4.180277777777778,0.0,37.0,172.28819444444446,4.255201388888889,2.7291666666666665,4.555555555555555,,
cavendish,2023-03-14 00:00:00+00:00,-1.3836805555555556,86.00902777777777,-3.464826388888889,0.0,139.0,126.38888888888889,4.257177083333334,11.090277777777779,18.6875,,
cavendish,2023-03-15 00:00:00+00:00,-0.31430555555555556,95.51770833333333,-0.9604166666666667,3.0,102.0,82.26736111111111,4.257274305555556,13.34375,26.493055555555557,,
cavendish,2023-03-16 00:00:00+00:00,-1.31875,97.21770833333333,-1.7116319444444443,1.4000000000000001,49.0,91.26388888888889,4.258489583333333,20.989583333333332,32.15625,,
cavendish,2023-03-17 00:00:00+00:00,-0.11232638888888889,95.35486111111112,-0.7773263888888889,0.0,351.0,102.55902777777777,4.258395833333333,17.15625,25.413194444444443,,
cavendish,2023-03-18 00:00:00+00:00,1.9306944444444443,93.09166666666667,0.8955902777777778,1.0,17.0,70.90277777777777,4.257756944444444,8.71875,13.496527777777779,,
cavendish,2023-03-19 00:00:00+00:00,1.6007291666666665,80.03298611111111,-1.8679861111111111,1.0,145.0,150.58680555555554,4.263090277777778,12.34375,20.67013888888889,,
cavendish,2023-03-20 00:00:00+00:00,-2.0292708333333334,56.61840277777778,-9.612465277777778,0.0,268.0,174.15625,4.260916666666667,23.04513888888889,38.03472222222222,,
cavendish,2023-03-21 00:00:00+00:00,0.13746527777777776,66.17083333333333,-5.536736111111111,0.0,261.0,162.50694444444446,4.261298611111111,9.270833333333334,14.302083333333334,,
cavendish,2023-03-22 00:00:00+00:00,-1.4278125,74.20590277777778,-5.596180555555556,0.0,149.0,172.71875,4.261434027777778,10.274305555555555,17.069444444444443,,
cavendish,2023-03-23 00:00:00+00:00,-2.31,71.15312499999999,-7.047395833333334,0.0,1.0,108.89930555555556,4.25634375,7.413194444444445,12.222222222222221,,
cavendish,2023-03-24 00:00:00+00:00,-1.2224305555555555,96.12013888888889,-1.7683680555555557,4.6000000000000005,140.0,100.26736111111111,4.258246527777778,15.097222222222221,23.38888888888889,,
cavendish,2023-03-25 00:00:00+00:00,-1.5243055555555556,89.26006944444445,-3.1138541666666666,1.2000000000000002,1.0,172.4375,4.260447916666667,11.88888888888889,17.85763888888889,,
cavendish,2023-03-26 00:00:00+00:00,-1.954652777777778,94.265625,-2.776145833333333,0.8,357.0,56.951388888888886,4.257135416666667,6.375,12.0,,
cavendish,2023-03-27 00:00:00+00:00,-0.06343750000000001,95.97083333333333,-0.6472569444444445,12.4,91.0,143.45486111111111,4.257486111111111,5.729166666666667,9.694444444444445,,
cavendish,2023-03-28 00:00:00+00:00,-1.4077777777777778,96.2486111111111,-1.9398263888888887,0.0,55.0,152.33680555555554,4.261576388888889,6.305555555555555,10.208333333333334,,
cavendish,2023-03-29 00:00:00+00:00,-0.11625000000000002,93.85416666666667,-1.026875,0.4,10.0,160.56597222222223,4.260680555555556,6.822916666666667,10.354166666666666,,
cavendish,2023-03-30 00:00:00+00:00,0.5601388888888889,84.72361111111111,-1.8839930555555557,0.0,150.0,141.06944444444446,4.262979166666667,14.46875,22.50347222222222,,
cavendish,2023-03-31 00:00:00+00:00,-3.4859722222222222,84.06770833333333,-5.816493055555556,0.2,317.0,133.48958333333334,4.260937500000001,9.73263888888889,15.708333333333334,,
cavendish,2023-04-01 00:00:00+00:00,-1.2980555555555555,90.26944444444445,-2.6919444444444443,0.0,125.0,1.0,4.229694444444444,10.666666666666666,15.666666666666666,,
