station,timestamp_utc,air_temperature_c,relative_humidity_pct,dew_point_c,rain_mm,wind_direction_deg,solar_radiation_w_m2,battery_v,wind_speed_kmh,wind_gust_speed_kmh,wind_speed_ms,wind_gust_speed_max_kmh
cavendish,2023-07-01 00:00:00+00:00,23.319301587301588,81.1784126984127,19.74684126984127,0.0,180.0,290.8282988871224,4.2960674603174605,12.474603174603175,18.615873015873017,,
cavendish,2023-07-02 00:00:00+00:00,22.533819444444443,81.58402777777778,19.14623611111111,0.0,184.0,231.67176634214186,4.293767361111112,13.208333333333334,19.684722222222224,,
cavendish,2023-07-03 00:00:00+00:00,20.809375,93.81138888888889,19.795833333333334,21.6,187.0,57.05138888888889,4.289628472222223,15.008333333333333,22.145833333333332,,
cavendish,2023-07-04 00:00:00+00:00,18.50540277777778,95.89625000000001,17.847749999999998,9.600000000000001,199.0,155.52155771905424,4.293197916666667,5.638888888888889,8.259722222222223,,
cavendish,2023-07-05 00:00:00+00:00,18.676388888888887,92.75472222222221,17.470333333333333,0.4,128.0,132.95555555555555,4.296003472222222,3.8291666666666666,5.7555555555555555,,
cavendish,2023-07-06 00:00:00+00:00,18.417180555555557,89.23319444444445,16.54688888888889,0.0,37.0,291.56388888888887,4.296392361111112,5.398611111111111,8.176388888888889,,
cavendish,2023-07-07 00:00:00+00:00,22.157652777777777,86.02194444444444,19.567791666666665,9.2,126.0,253.23472222222222,4.294809027777777,7.3597222222222225,10.858333333333333,,
cavendish,2023-07-08 00:00:00+00:00,23.082527777777777,79.64958333333333,19.244347222222224,0.0,216.0,265.5097222222222,4.295958333333334,9.145833333333334,13.765277777777778,,
cavendish,2023-07-09 00:00:00+00:00,23.00080555555556,80.69402777777778,19.47451388888889,0.0,163.0,274.4211994421199,4.298041666666666,6.648611111111111,9.991666666666667,,
cavendish,2023-07-10 00:00:00+00:00,22.551972222222222,82.83972222222222,19.429125,0.0,100.0,192.32303370786516,4.298819444444444,9.495833333333334,14.475,,
cavendish,2023-07-11 00:00:00+00:00,19.518208333333334,88.6025,17.589569444444443,5.0,126.0,110.50557103064067,4.29734375,16.20277777777778,24.70277777777778,,
cavendish,2023-07-12 00:00:00+00:00,21.62834722222222,90.02694444444445,19.852888888888888,0.0,156.0,233.80028129395217,4.295552083333333,7.651388888888889,11.327777777777778,,
cavendish,2023-07-13 00:00:00+00:00,23.586902777777777,81.39916666666667,20.12622222222222,0.0,139.0,281.5888888888889,4.2965173611111105,7.801388888888889,11.030555555555555,,
cavendish,2023-07-14 00:00:00+00:00,24.402680555555555,75.37388888888889,19.266805555555557,0.0,140.0,294.2291666666667,4.294201388888889,7.481944444444444,11.120833333333334,,
cavendish,2023-07-15 00:00:00+00:00,24.855277777777776,76.43222222222222,20.3505,0.0,191.0,174.30972222222223,4.2975763888888885,8.76388888888889,13.123611111111112,,
cavendish,2023-07-16 00:00:00+00:00,24.373930555555553,80.77611111111112,20.70198611111111,0.0,191.0,201.49930458970792,4.297128472222223,10.5875,15.977777777777778,,
cavendish,2023-07-17 00:00:00+00:00,23.856291666666664,83.63069444444444,20.93213888888889,0.6000000000000001,191.0,142.35833333333332,4.297052083333333,16.040277777777778,24.63888888888889,,
cavendish,2023-07-18 00:00:00+00:00,25.049902777777778,83.80583333333333,21.968013888888887,0.0,226.0,224.13212795549373,4.2918159722222216,10.475,16.318055555555556,,
cavendish,2023-07-19 00:00:00+00:00,23.58401388888889,89.00416666666666,21.636777777777777,18.400000000000002,222.0,115.37777777777778,4.292472222222222,7.2347222222222225,10.95138888888889,,
cavendish,2023-07-20 00:00:00+00:00,22.267055555555558,85.99333333333333,19.749902777777777,0.0,234.0,255.03333333333333,4.2905243055555555,7.098611111111111,10.356944444444444,,
cavendish,2023-07-21 00:00:00+00:00,21.821791666666666,85.31763888888888,19.172125,0.8,125.0,182.2883008356546,4.2886388888888884,7.838888888888889,11.411111111111111,,
cavendish,2023-07-22 00:00:00+00:00,21.08740277777778,89.25750000000001,18.862416666666668,15.600000000000001,183.0,145.3643949930459,4.284368055555555,15.848611111111111,23.09722222222222,,
