station,timestamp_utc,air_temperature_c,relative_humidity_pct,dew_point_c,rain_mm,wind_direction_deg,solar_radiation_w_m2,battery_v,wind_speed_kmh,wind_gust_speed_kmh,wind_speed_ms,wind_gust_speed_max_kmh
cavendish,2024-01-01 04:00:00+00:00,-2.393666666666667,85.06333333333333,-4.563999999999999,0.0,310.0,1.0,4.162083333333333,11.866666666666667,19.8,,
cavendish,2024-01-01 05:00:00+00:00,-2.7523333333333335,85.39666666666668,-4.867,0.0,302.0,1.0,4.157166666666666,10.233333333333333,17.066666666666666,,
cavendish,2024-01-01 06:00:00+00:00,-3.1203333333333334,84.92,-5.303333333333333,0.0,291.0,1.0,4.152916666666667,9.0,14.8,,
cavendish,2024-01-01 07:00:00+00:00,-3.2520000000000002,84.56333333333333,-5.486,0.0,303.0,1.0,4.150166666666666,10.766666666666667,17.9,,
cavendish,2024-01-01 08:00:00+00:00,-3.511,84.81666666666666,-5.701,0.0,298.0,1.0,4.14725,10.0,16.133333333333333,,
cavendish,2024-01-01 09:00:00+00:00,-3.914,82.63666666666667,-6.433000000000001,0.0,275.0,1.0,4.144916666666666,9.733333333333333,14.966666666666667,,
cavendish,2024-01-01 10:00:00+00:00,-4.018,82.52,-6.554333333333333,0.0,258.0,1.0,4.14225,7.8,12.3,,
cavendish,2024-01-01 11:00:00+00:00,-4.199000000000001,82.72333333333333,-6.700666666666667,0.0,292.0,1.0,4.1415,9.6,15.0,,
cavendish,2024-01-01 12:00:00+00:00,-4.152,84.43333333333334,-6.385666666666666,0.0,285.0,5.166666666666667,4.168416666666666,10.733333333333333,17.266666666666666,,
cavendish,2024-01-01 13:00:00+00:00,-3.9170000000000003,83.64666666666668,-6.279,0.0,293.0,38.63333333333333,4.2995833333333335,10.9,17.533333333333335,,
cavendish,2024-01-01 14:00:00+00:00,-3.722,82.23,-6.309666666666667,0.0,288.0,70.33333333333333,4.30825,11.033333333333333,17.533333333333335,,
cavendish,2024-01-01 15:00:00+00:00,-3.793,83.98,-6.107,0.0,288.0,65.76666666666667,4.308833333333333,10.8,16.866666666666667,,
cavendish,2024-01-01 16:00:00+00:00,-3.476,83.89666666666668,-5.810333333333333,0.0,272.0,78.93333333333334,4.309666666666667,10.533333333333333,16.066666666666666,,
cavendish,2024-01-01 17:00:00+00:00,-3.1906666666666665,82.88666666666667,-5.689000000000001,0.0,281.0,64.83333333333333,4.30925,10.066666666666666,16.5,,
cavendish,2024-01-01 18:00:00+00:00,-3.3353333333333333,85.05,-5.495333333333334,0.0,305.0,51.63333333333333,4.306416666666666,11.366666666666667,18.166666666666668,,
cavendish,2024-01-01 19:00:00+00:00,-3.9570000000000003,89.66000000000001,-5.409000000000001,0.0,310.0,31.066666666666666,4.304333333333333,11.066666666666666,18.133333333333333,,
cavendish,2024-01-01 20:00:00+00:00,-4.455,92.11666666666666,-5.549,0.0,314.0,4.1,4.274166666666667,9.633333333333333,15.966666666666667,,
cavendish,2024-01-01 21:00:00+00:00,-4.144,86.27666666666667,-6.104333333333333,0.0,300.0,1.0,4.224833333333334,8.933333333333334,14.433333333333334,,
cavendish,2024-01-01 22:00:00+00:00,-4.105,78.39333333333335,-7.304666666666666,0.0,314.0,1.0,4.200583333333333,8.166666666666666,14.233333333333333,,
cavendish,2024-01-01 23:00:00+00:00,-4.339,78.56666666666666,-7.507666666666666,0.0,300.0,1.0,4.18575,7.633333333333334,13.033333333333333,,
cavendish,2024-01-02 00:00:00+00:00,-4.667,81.50666666666666,-7.356,0.0,317.0,1.0,4.1738333333333335,7.266666666666667,11.933333333333334,,
cavendish,2024-01-02 01:00:00+00:00,-4.854,80.87333333333332,-7.636666666666667,0.0,278.0,1.0,4.164166666666667,8.9,13.533333333333333,,
cavendish,2024-01-02 02:00:00+00:00,-5.166333333333333,78.92666666666668,-8.257,0.0,286.0,1.0,4.1565,9.4,15.533333333333333,,
cavendish,2024-01-02 03:00:00+00:00,-5.566666666666666,77.39666666666668,-8.895666666666667,0.0,292.0,1.0,4.15125,8.166666666666666,13.8,,
cavendish,2024-01-02 04:00:00+00:00,-5.929,75.74,-9.523333333333333,0.0,310.0,1.0,4.1457500000000005,9.4,14.8,,
cavendish,2024-01-02 05:00:00+00:00,-6.060999999999999,76.06333333333333,-9.600666666666665,0.0,274.0,1.0,4.141583333333333,10.466666666666667,15.866666666666667,,
cavendish,2024-01-02 06:00:00+00:00,-6.29,76.74333333333334,-9.706666666666667,0.0,264.0,1.0,4.13925,12.2,18.4,,
cavendish,2024-01-02 07:00:00+00:00,-6.451666666666667,78.63000000000001,-9.558,0.0,254.0,1.0,4.136833333333333,10.533333333333333,15.8,,
cavendish,2024-01-02 08:00:00+00:00,-6.488666666666666,79.80666666666666,-9.405,0.0,256.0,1.0,4.135416666666667,13.366666666666667,19.5,,
