station,timestamp_utc,air_temperature_c,relative_humidity_pct,dew_point_c,rain_mm,wind_direction_deg,solar_radiation_w_m2,battery_v,wind_speed_kmh,wind_gust_speed_kmh,wind_speed_ms,wind_gust_speed_max_kmh
cavendish,2023-04-01 00:00:00+00:00,0.9139285714285714,85.99920634920635,-1.2056349206349206,4.4,180.0,85.90079365079364,4.267309523809524,14.773809523809524,23.321428571428573,,
cavendish,2023-04-02 00:00:00+00:00,2.512361111111111,79.80000000000001,-0.9744097222222222,0.2,161.0,161.38675958188153,4.266427083333333,15.697916666666666,27.381944444444443,,
cavendish,2023-04-03 00:00:00+00:00,0.12695863746958638,52.083941605839414,-8.635255474452554,0.0,310.0,214.93917274939173,4.262694444444445,16.608272506082724,28.369829683698295,,
cavendish,2023-04-04 00:00:00+00:00,3.8545694444444445,74.2475,-0.4610416666666666,0.0,230.0,182.89305555555555,4.265298611111111,10.291666666666666,16.094444444444445,,
cavendish,2023-04-05 00:00:00+00:00,-1.0628888888888888,64.35736111111112,-6.969625,0.0,46.0,164.9125,4.266826388888889,14.379166666666666,20.994444444444444,,
cavendish,2023-04-06 00:00:00+00:00,0.13468055555555555,88.56194444444444,-1.5767916666666666,1.6,159.0,101.66527777777777,4.258142361111111,10.329166666666667,15.181944444444444,,
cavendish,2023-04-07 00:00:00+00:00,4.1426388888888885,80.27291666666666,0.8774722222222222,0.0,213.0,165.9777777777778,4.271305555555555,16.116666666666667,24.726388888888888,,
cavendish,2023-04-08 00:00:00+00:00,-1.5100277777777777,59.73361111111111,-8.366208333333333,0.0,319.0,181.85555555555555,4.271565972222223,18.93888888888889,28.658333333333335,,
cavendish,2023-04-09 00:00:00+00:00,-0.8201527777777777,59.13625,-8.110902777777778,0.0,345.0,204.13194444444446,4.269184027777778,11.525,17.033333333333335,,
cavendish,2023-04-10 00:00:00+00:00,5.9042361111111115,47.42402777777778,-5.095402777777778,0.0,205.0,208.75416666666666,4.272743055555555,14.319444444444445,21.681944444444444,,
cavendish,2023-04-11 00:00:00+00:00,9.826652777777777,52.41027777777778,0.29265277777777776,0.0,220.0,190.69861111111112,4.275927083333333,14.29861111111111,21.898611111111112,,
