station,timestamp_utc,relative_humidity_pct,air_temperature_c,wind_speed_kmh,wind_direction_deg,rain_mm,solar_radiation_w_m2,wind_gust_speed_kmh,dew_point_c
cavendish,2026-01-01 04:00:00+00:00,78.71332981113348,-4.797206642406545,3.646899622300092,183.91372549019607,0.0,0.625,5.2499324233111215,-7.9302962997037545
cavendish,2026-01-01 05:00:00+00:00,81.62332968091917,-5.957851252268198,0.16030328010110295,196.54901960784315,0.0,0.625,0.48090984030330886,-8.599610365370694
cavendish,2026-01-01 06:00:00+00:00,84.10332956994618,-7.138029036998691,1.2423504207835478,196.54901960784315,0.0,0.625,2.0438668212890625,-9.374848622177593
cavendish,2026-01-01 07:00:00+00:00,86.0066628181107,-6.580758519690098,0.761440580480239,196.54901960784315,0.0,0.625,1.4828053409352022,-8.540992811656482
cavendish,2026-01-01 08:00:00+00:00,87.17999609894066,-6.0643705170138995,0.6412131204044118,181.1058823529412,0.0,0.625,0.9618196806066177,-7.858373768398085
cavendish,2026-01-01 09:00:00+00:00,88.23999605150865,-6.637103816222563,1.082047140682445,181.1058823529412,0.0,0.625,1.843487721162684,-8.268487212756746
cavendish,2026-01-01 10:00:00+00:00,89.04332934889509,-7.591890155412048,1.6431086210363053,181.1058823529412,0.0,0.625,2.7251557617187503,-9.096003728405716
cavendish,2026-01-01 11:00:00+00:00,89.90666264359669,-5.245433987617574,6.85296522432215,160.04705882352943,0.0,1.5,9.778500086167279,-6.650678345324235
cavendish,2026-01-01 12:00:00+00:00,90.43332928669652,-3.861324319582637,10.62009230669807,136.18039215686275,0.0,18.25,14.507446849149817,-5.20416337257406
cavendish,2026-01-01 13:00:00+00:00,90.77999593785081,-2.6826800047887067,12.062821827607996,140.39215686274508,0.0,52.708333333333336,16.07040383013557,-3.986115202885008
cavendish,2026-01-01 14:00:00+00:00,90.71999594053565,-0.5180862982609038,12.78418658806296,134.7764705882353,0.0,178.66666666666666,18.23449811150046,-1.8514490618391697
cavendish,2026-01-01 15:00:00+00:00,88.33666271384978,0.8017482359315992,14.828053409352021,134.7764705882353,0.0,129.33333333333334,21.520715353573067,-0.9086237262558013
cavendish,2026-01-01 16:00:00+00:00,85.83666282571772,1.1594757379021814,15.108584149528951,147.41176470588235,0.0,94.875,23.043596514533547,-0.9476590767636298
cavendish,2026-01-01 17:00:00+00:00,84.84332953683325,1.2512406216090577,17.432981710994945,160.04705882352943,0.0,78.16666666666667,25.56837317612592,-1.0162494998802492
cavendish,2026-01-01 18:00:00+00:00,83.54332959500461,1.8586653690777222,17.072299330767464,157.23921568627452,0.0,75.58333333333333,24.927160055721508,-0.6309515934453548
cavendish,2026-01-01 19:00:00+00:00,85.24666285211856,2.068979951140782,19.396696892233457,151.6235294117647,0.0,38.375,29.53587935862822,-0.1475634189895909
cavendish,2026-01-01 20:00:00+00:00,86.05666281587334,1.967558922604905,17.032223510742188,141.79607843137254,0.0,7.208333333333333,24.005416195140164,-0.11717175886125754
cavendish,2026-01-01 21:00:00+00:00,86.96332944196924,1.7099559753913354,16.190631290211396,136.18039215686275,0.0,0.625,23.76496127498851,-0.2270985964156396
