station,timestamp_utc,air_temperature_c,relative_humidity_pct,dew_point_c,rain_mm,wind_direction_deg,solar_radiation_w_m2,battery_v,wind_speed_kmh,wind_gust_speed_kmh,wind_speed_ms,wind_gust_speed_max_kmh
cavendish,2023-05-01 03:00:00+00:00,4.950666666666667,70.28,-0.013333333333333324,0.0,163.0,1.0,4.2355833333333335,11.366666666666667,16.633333333333333,,
cavendish,2023-05-01 04:00:00+00:00,3.856666666666667,68.50333333333333,-1.4076666666666666,0.0,152.0,1.0,4.230083333333334,8.866666666666667,13.266666666666667,,
cavendish,2023-05-01 05:00:00+00:00,3.0806666666666667,71.11333333333333,-1.642,0.0,157.0,1.0,4.2251666666666665,9.866666666666667,14.533333333333333,,
cavendish,2023-05-01 06:00:00+00:00,2.8433333333333333,71.64666666666668,-1.7710000000000001,0.0,133.0,1.0,4.221166666666666,9.433333333333334,15.133333333333333,,
cavendish,2023-05-01 07:00:00+00:00,2.932666666666667,74.55333333333333,-1.1393333333333333,0.0,131.0,1.0,4.2175,15.666666666666666,23.2,,
cavendish,2023-05-01 08:00:00+00:00,3.069,75.01333333333334,-0.9253333333333333,0.0,136.0,1.4,4.215833333333333,16.566666666666666,23.8,,
cavendish,2023-05-01 09:00:00+00:00,2.8920000000000003,79.14666666666668,-0.3606666666666667,0.0,119.0,20.833333333333332,4.260166666666667,12.3,20.1,,
cavendish,2023-05-01 10:00:00+00:00,4.062666666666667,76.59666666666666,0.32166666666666666,0.0,129.0,74.13333333333334,4.306,14.7,24.733333333333334,,
cavendish,2023-05-01 11:00:00+00:00,5.775,69.9,0.7066666666666667,0.0,133.0,147.8,4.31375,17.066666666666666,26.733333333333334,,
cavendish,2023-05-01 12:00:00+00:00,7.315333333333333,67.45,1.6963333333333332,0.0,133.0,223.0,4.3101666666666665,24.866666666666667,37.06666666666667,,
cavendish,2023-05-01 13:00:00+00:00,8.919666666666668,63.19666666666667,2.305,0.0,139.0,356.73333333333335,4.309333333333333,25.466666666666665,39.96666666666667,,
cavendish,2023-05-01 14:00:00+00:00,9.706999999999999,60.943333333333335,2.5463333333333336,0.0,135.0,233.0,4.30875,26.266666666666666,39.63333333333333,,
cavendish,2023-05-01 15:00:00+00:00,8.830666666666668,61.06333333333334,1.7466666666666666,0.0,140.0,133.76666666666668,4.3094166666666665,26.2,39.233333333333334,,
cavendish,2023-05-01 16:00:00+00:00,8.219,61.14,1.1849999999999998,0.0,126.0,138.36666666666667,4.307166666666666,23.133333333333333,36.733333333333334,,
cavendish,2023-05-01 17:00:00+00:00,6.811333333333334,74.49333333333333,2.5763333333333334,0.2,133.0,115.1,4.307833333333334,25.4,37.06666666666667,,
cavendish,2023-05-01 18:00:00+00:00,5.759333333333333,82.39333333333335,2.997,1.0,140.0,95.7,4.306666666666667,26.966666666666665,39.733333333333334,,
cavendish,2023-05-01 19:00:00+00:00,5.5103333333333335,84.60333333333332,3.1300000000000003,0.8,136.0,61.833333333333336,4.307166666666666,25.5,39.333333333333336,,
cavendish,2023-05-01 20:00:00+00:00,5.690666666666667,86.33333333333333,3.591,0.6000000000000001,135.0,59.1,4.30925,27.333333333333332,42.96666666666667,,
cavendish,2023-05-01 21:00:00+00:00,5.768666666666666,85.88333333333334,3.5926666666666667,0.2,135.0,46.96666666666667,4.309333333333333,28.333333333333332,44.166666666666664,,
cavendish,2023-05-01 22:00:00+00:00,5.008666666666667,81.73333333333333,2.1493333333333333,1.2000000000000002,135.0,6.666666666666667,4.292,28.366666666666667,43.93333333333333,,
cavendish,2023-05-01 23:00:00+00:00,4.71,85.76666666666667,2.5323333333333333,0.8,136.0,4.833333333333333,4.279583333333333,28.066666666666666,41.233333333333334,,
cavendish,2023-05-02 00:00:00+00:00,4.207,91.71666666666667,2.9806666666666666,2.2,142.0,1.0,4.254583333333334,32.0,47.03333333333333,,
cavendish,2023-05-02 01:00:00+00:00,3.891,93.05333333333333,2.872666666666667,0.4,140.0,1.0,4.243916666666666,29.533333333333335,42.1,,
cavendish,2023-05-02 02:00:00+00:00,4.289666666666666,92.88333333333334,3.2426666666666666,0.2,136.0,1.0,4.23675,26.966666666666665,39.8,,
cavendish,2023-05-02 03:00:00+00:00,4.327666666666667,92.71000000000001,3.255,0.0,143.0,1.0,4.232083333333334,23.266666666666666,34.8,,
cavendish,2023-05-02 04:00:00+00:00,4.308999999999999,92.62333333333332,3.2213333333333334,0.0,142.0,1.0,4.2275,18.5,28.533333333333335,,
cavendish,2023-05-02 05:00:00+00:00,4.410333333333333,92.72666666666667,3.3396666666666666,0.0,135.0,1.0,4.2235000000000005,15.366666666666667,24.133333333333333,,
cavendish,2023-05-02 06:00:00+00:00,4.446,92.03666666666666,3.2693333333333334,0.0,139.0,1.0,4.220833333333333,14.033333333333333,21.866666666666667,,
cavendish,2023-05-02 07:00:00+00:00,4.218999999999999,92.61333333333333,3.1319999999999997,0.0,159.0,1.0,4.219,8.733333333333333,13.2,,
cavendish,2023-05-02 08:00:00+00:00,3.9106666666666663,95.01333333333334,3.1853333333333333,0.0,140.0,1.0,4.217083333333333,6.733333333333333,12.133333333333333,,
cavendish,2023-05-02 09:00:00+00:00,3.9406666666666665,95.66666666666667,3.3133333333333335,0.0,101.0,8.233333333333333,4.2365,7.733333333333333,13.433333333333334,,
cavendish,2023-05-02 10:00:00+00:00,4.0969999999999995,95.73,3.4773333333333336,0.0,129.0,30.9,4.298416666666667,11.7,17.733333333333334,,
cavendish,2023-05-02 11:00:00+00:00,4.569333333333334,95.10333333333332,3.8560000000000003,0.0,138.0,78.53333333333333,4.3101666666666665,11.1,17.366666666666667,,
cavendish,2023-05-02 12:00:00+00:00,4.8406666666666665,94.48,4.032333333333333,0.0,132.0,99.93333333333334,4.3116666666666665,14.333333333333334,21.266666666666666,,
cavendish,2023-05-02 13:00:00+00:00,5.206,93.32,4.218999999999999,0.0,128.0,109.56666666666666,4.30675,17.0,24.266666666666666,,
cavendish,2023-05-02 14:00:00+00:00,5.287999999999999,94.33,4.453666666666666,2.2,131.0,131.93333333333334,4.308083333333333,16.233333333333334,23.866666666666667,,
cavendish,2023-05-02 15:00:00+00:00,5.581333333333333,94.49333333333334,4.770666666666667,1.4000000000000001,135.0,107.03333333333333,4.30725,12.2,18.233333333333334,,
cavendish,2023-05-02 16:00:00+00:00,5.529666666666667,94.80666666666666,4.766,1.0,146.0,106.36666666666666,4.311583333333333,8.866666666666667,15.333333333333334,,
cavendish,2023-05-02 17:00:00+00:00,5.6483333333333325,92.89666666666668,4.593333333333334,0.4,114.0,150.4,4.309,16.366666666666667,26.266666666666666,,
cavendish,2023-05-02 18:00:00+00:00,5.439333333333334,92.28,4.2909999999999995,0.2,126.0,143.66666666666666,4.305916666666667,17.166666666666668,28.366666666666667,,
cavendish,2023-05-02 19:00:00+00:00,4.884,93.37333333333332,3.908,0.0,126.0,109.76666666666667,4.3105,11.3,18.533333333333335,,
cavendish,2023-05-02 20:00:00+00:00,3.6246666666666667,95.74666666666667,3.01,0.8,114.0,54.9,4.309333333333334,8.466666666666667,14.766666666666667,,
cavendish,2023-05-02 21:00:00+00:00,2.9763333333333337,97.14666666666668,2.5683333333333334,0.2,90.0,27.6,4.305499999999999,8.7,14.666666666666666,,
cavendish,2023-05-02 22:00:00+00:00,2.869333333333333,97.68666666666667,2.541,0.0,91.0,8.833333333333334,4.293583333333333,8.266666666666667,14.633333333333333,,
cavendish,2023-05-02 23:00:00+00:00,2.6936666666666667,97.94666666666667,2.4026666666666667,0.2,94.0,1.1,4.265583333333333,9.333333333333334,17.233333333333334,,
cavendish,2023-05-03 00:00:00+00:00,2.6363333333333334,98.21000000000001,2.380333333333333,0.0,86.0,1.0,4.246333333333333,11.133333333333333,20.166666666666668,,
cavendish,2023-05-03 01:00:00+00:00,2.481333333333333,98.35666666666665,2.2483333333333335,0.2,83.0,1.0,4.238,10.4,18.866666666666667,,
cavendish,2023-05-03 02:00:00+00:00,2.3400000000000003,98.44666666666667,2.119666666666667,0.4,98.0,1.0,4.2315,9.033333333333333,16.633333333333333,,
cavendish,2023-05-03 03:00:00+00:00,2.2496666666666667,98.53,2.039,0.4,101.0,1.0,4.226083333333333,9.8,17.366666666666667,,
cavendish,2023-05-03 04:00:00+00:00,2.1216666666666666,98.72,1.94,0.2,83.0,1.0,4.22175,9.233333333333333,17.033333333333335,,
cavendish,2023-05-03 05:00:00+00:00,2.092,98.78333333333333,1.9203333333333332,0.0,79.0,1.0,4.2185,8.733333333333333,16.533333333333335,,
cavendish,2023-05-03 06:00:00+00:00,1.9926666666666668,98.49333333333334,1.779,0.2,87.0,1.0,4.215416666666667,8.7,15.233333333333333,,
cavendish,2023-05-03 07:00:00+00:00,2.042666666666667,98.21333333333334,1.7893333333333332,0.0,76.0,1.0,4.212666666666666,9.366666666666667,16.533333333333335,,
cavendish,2023-05-03 08:00:00+00:00,2.147666666666667,97.07,1.728,0.2,88.0,1.0,4.211166666666666,8.9,15.933333333333334,,
cavendish,2023-05-03 09:00:00+00:00,2.1733333333333333,96.94666666666667,1.7366666666666668,0.0,88.0,10.566666666666666,4.239416666666667,10.333333333333334,18.6,,
cavendish,2023-05-03 10:00:00+00:00,2.4010000000000002,96.50333333333333,1.9006666666666665,0.4,94.0,32.3,4.2973333333333334,9.8,19.3,,
cavendish,2023-05-03 11:00:00+00:00,2.8546666666666667,95.39333333333335,2.1906666666666665,0.4,104.0,105.06666666666666,4.3101666666666665,9.4,17.1,,
cavendish,2023-05-03 12:00:00+00:00,3.158,94.01666666666667,2.29,0.0,100.0,120.46666666666667,4.31575,10.533333333333333,18.333333333333332,,
cavendish,2023-05-03 13:00:00+00:00,4.0633333333333335,92.46000000000001,2.9546666666666668,0.0,90.0,281.1666666666667,4.310416666666667,10.8,18.6,,
cavendish,2023-05-03 14:00:00+00:00,4.982666666666666,89.40333333333334,3.3883333333333336,0.0,80.0,479.43333333333334,4.31225,12.9,22.266666666666666,,
cavendish,2023-05-03 15:00:00+00:00,4.78,88.25666666666666,3.005666666666667,0.0,81.0,370.0,4.309166666666667,11.7,20.466666666666665,,
cavendish,2023-05-03 16:00:00+00:00,4.324333333333333,90.01666666666667,2.8329999999999997,0.0,80.0,316.3,4.304166666666666,10.0,17.433333333333334,,
cavendish,2023-05-03 17:00:00+00:00,4.005333333333334,90.93666666666667,2.662,0.0,60.0,280.2,4.307416666666667,10.633333333333333,17.433333333333334,,
cavendish,2023-05-03 18:00:00+00:00,4.089,89.65666666666668,2.5443333333333333,0.0,48.0,323.6333333333333,4.303249999999999,10.866666666666667,17.733333333333334,,
cavendish,2023-05-03 19:00:00+00:00,3.973,89.55666666666666,2.4123333333333337,0.0,56.0,277.6,4.3029166666666665,11.533333333333333,18.0,,
