station,timestamp_utc,air_temperature_c,relative_humidity_pct,dew_point_c,rain_mm,wind_direction_deg,solar_radiation_w_m2,battery_v,wind_speed_kmh,wind_gust_speed_kmh,wind_speed_ms,wind_gust_speed_max_kmh
cavendish,2024-12-01 00:00:00+00:00,0.18055,75.97583333333333,-3.6589666666666667,0.0,271.0,88.17833333333333,4.237508333333333,10.645,16.135,,
cavendish,2024-12-02 00:00:00+00:00,-0.5521805555555556,80.51958333333333,-3.6209583333333337,0.0,194.0,71.9,4.227048611111112,5.8069444444444445,8.915277777777778,,
cavendish,2024-12-03 00:00:00+00:00,-2.487402777777778,86.12125,-4.511277777777778,0.0,248.0,54.3875,4.2219340277777775,7.188888888888889,11.02361111111111,,
cavendish,2024-12-04 00:00:00+00:00,-3.828736111111111,83.20708333333333,-6.329027777777777,0.0,299.0,54.230555555555554,4.2193958333333335,7.013888888888889,10.831944444444444,,
cavendish,2024-12-05 00:00:00+00:00,-2.7659583333333333,89.37361111111112,-4.272708333333333,11.200000000000001,188.0,14.008333333333333,4.2119479166666665,13.830555555555556,20.108333333333334,,
cavendish,2024-12-06 00:00:00+00:00,-0.4952916666666667,88.44749999999999,-2.2187083333333333,0.4,237.0,27.01388888888889,4.22084375,18.351388888888888,28.915277777777778,,
cavendish,2024-12-07 00:00:00+00:00,-6.769611111111111,73.75277777777778,-10.683361111111111,0.0,305.0,54.793055555555554,4.213315972222222,16.147222222222222,26.79861111111111,,
cavendish,2024-12-08 00:00:00+00:00,-5.9538472222222225,82.41375000000001,-8.511847222222222,0.0,292.0,20.84027777777778,4.204350694444445,12.0875,18.45138888888889,,
cavendish,2024-12-09 00:00:00+00:00,-2.4268194444444444,86.22208333333333,-4.465208333333333,1.8,178.0,43.37638888888889,4.21759375,14.46111111111111,23.308333333333334,,
cavendish,2024-12-10 00:00:00+00:00,-2.5016805555555557,78.8125,-5.699722222222222,0.6000000000000001,333.0,25.381944444444443,4.214770833333334,6.354166666666667,9.511111111111111,,
cavendish,2024-12-11 00:00:00+00:00,3.5033333333333334,97.13847222222222,3.0952777777777776,7.800000000000001,125.0,13.727777777777778,4.217357638888888,10.665277777777778,16.02777777777778,,
cavendish,2024-12-12 00:00:00+00:00,10.879430555555555,87.67472222222223,8.892402777777777,2.2,173.0,23.725,4.227399305555555,23.711111111111112,36.83888888888889,,
cavendish,2024-12-13 00:00:00+00:00,-0.49372222222222223,64.08763888888889,-6.597833333333333,0.0,253.0,56.233333333333334,4.239256944444445,13.345833333333333,21.165277777777778,,
cavendish,2024-12-14 00:00:00+00:00,-4.984055555555556,67.0148611111111,-10.251986111111112,0.0,279.0,63.38333333333333,4.220739583333334,13.248611111111112,21.881944444444443,,
