station,timestamp_utc,air_temperature_c,relative_humidity_pct,dew_point_c,rain_mm,wind_direction_deg,solar_radiation_w_m2,battery_v,wind_speed_kmh,wind_gust_speed_kmh,wind_speed_ms,wind_gust_speed_max_kmh
cavendish,2023-03-01 04:00:00+00:00,-8.35,76.08333333333333,-11.8175,0.0,132.0,1.0,4.166333333333333,6.083333333333333,10.833333333333334,,
cavendish,2023-03-01 05:00:00+00:00,-8.465,76.8,-11.814166666666667,0.0,138.0,1.0,4.1605,3.0833333333333335,6.083333333333333,,
cavendish,2023-03-01 06:00:00+00:00,-8.7575,78.94166666666666,-11.7575,0.0,133.0,1.0,4.155166666666666,4.916666666666667,8.0,,
cavendish,2023-03-01 07:00:00+00:00,-8.585833333333333,80.16666666666667,-11.3975,0.0,135.0,1.0,4.15175,3.25,6.083333333333333,,
cavendish,2023-03-01 08:00:00+00:00,-8.565833333333332,82.175,-11.069166666666668,0.0,142.0,1.0,4.14925,5.0,7.5,,
cavendish,2023-03-01 09:00:00+00:00,-9.030833333333334,83.39999999999999,-11.340000000000002,0.0,133.0,1.0,4.147666666666667,5.5,8.5,,
cavendish,2023-03-01 10:00:00+00:00,-8.810833333333333,82.70833333333333,-11.225,0.0,124.0,1.0833333333333333,4.145333333333333,6.25,10.416666666666666,,
cavendish,2023-03-01 11:00:00+00:00,-8.295833333333333,81.8,-10.860833333333334,0.0,142.0,24.083333333333332,4.239,6.333333333333333,10.916666666666666,,
cavendish,2023-03-01 12:00:00+00:00,-7.121666666666666,79.51666666666667,-10.071666666666667,0.0,129.0,110.66666666666667,4.303083333333333,6.75,12.0,,
cavendish,2023-03-01 13:00:00+00:00,-4.8950000000000005,70.60833333333333,-9.43,0.0,140.0,319.5,4.302166666666667,10.25,17.25,,
cavendish,2023-03-01 14:00:00+00:00,-3.1966666666666668,62.800000000000004,-9.28,0.0,142.0,480.5833333333333,4.304333333333333,9.75,16.333333333333332,,
cavendish,2023-03-01 15:00:00+00:00,-2.0191666666666666,57.48333333333333,-9.290833333333333,0.0,133.0,485.75,4.3025,8.333333333333334,15.0,,
cavendish,2023-03-01 16:00:00+00:00,-2.31,56.94166666666666,-9.685,0.0,94.0,393.25,4.307416666666667,9.166666666666666,15.666666666666666,,
cavendish,2023-03-01 17:00:00+00:00,-3.233333333333333,61.88333333333333,-9.503333333333334,0.0,65.0,257.0833333333333,4.306416666666666,8.583333333333334,16.416666666666668,,
cavendish,2023-03-01 18:00:00+00:00,-3.049166666666667,62.85,-9.1275,0.0,63.0,378.25,4.307083333333334,8.916666666666666,17.416666666666668,,
cavendish,2023-03-01 19:00:00+00:00,-2.4516666666666667,62.63333333333333,-8.605,0.0,86.0,312.25,4.305499999999999,8.416666666666666,15.083333333333334,,
cavendish,2023-03-01 20:00:00+00:00,-2.6983333333333337,64.08333333333333,-8.56,0.0,80.0,204.75,4.307333333333333,7.583333333333333,14.5,,
cavendish,2023-03-01 21:00:00+00:00,-4.9575000000000005,72.43333333333332,-9.1525,0.0,91.0,45.666666666666664,4.3015,5.166666666666667,11.583333333333334,,
cavendish,2023-03-01 22:00:00+00:00,-5.905,75.24166666666666,-9.5825,0.0,119.0,1.1666666666666667,4.260666666666666,5.166666666666667,10.666666666666666,,
cavendish,2023-03-01 23:00:00+00:00,-6.0975,76.78333333333335,-9.511666666666667,0.0,129.0,1.0,4.2324166666666665,7.333333333333333,13.083333333333334,,
cavendish,2023-03-02 00:00:00+00:00,-6.054166666666667,77.05,-9.426666666666668,0.0,133.0,1.0,4.217,7.416666666666667,12.583333333333334,,
cavendish,2023-03-02 01:00:00+00:00,-5.885000000000001,77.56666666666666,-9.1775,0.0,150.0,1.0,4.205666666666667,2.1666666666666665,4.333333333333333,,
cavendish,2023-03-02 02:00:00+00:00,-5.688333333333333,77.73333333333333,-8.957500000000001,0.0,149.0,1.0,4.1963333333333335,0.08333333333333333,0.5833333333333334,,
cavendish,2023-03-02 03:00:00+00:00,-5.908333333333334,81.10833333333333,-8.631666666666666,0.0,149.0,1.0,4.188416666666667,0.16666666666666666,0.75,,
cavendish,2023-03-02 04:00:00+00:00,-6.110833333333333,84.47500000000001,-8.3075,0.0,149.0,1.0,4.182416666666667,0.5,2.1666666666666665,,
cavendish,2023-03-02 05:00:00+00:00,-6.091666666666666,85.8,-8.093333333333334,0.0,135.0,1.0,4.176333333333333,0.6666666666666666,1.9166666666666667,,
cavendish,2023-03-02 06:00:00+00:00,-6.091666666666666,86.46666666666665,-7.993333333333333,0.0,115.0,1.0,4.170583333333334,0.5833333333333334,2.5833333333333335,,
cavendish,2023-03-02 07:00:00+00:00,-6.274166666666667,87.31666666666666,-8.043333333333333,0.0,115.0,1.0,4.1667499999999995,0.5833333333333334,1.3333333333333333,,
cavendish,2023-03-02 08:00:00+00:00,-6.359999999999999,88.09166666666665,-8.015,0.0,115.0,1.0,4.1625,0.0,0.0,,
cavendish,2023-03-02 09:00:00+00:00,-6.545000000000001,88.69166666666666,-8.112499999999999,0.0,115.0,1.0,4.15875,0.16666666666666666,0.5,,
cavendish,2023-03-02 10:00:00+00:00,-8.060833333333333,89.36666666666667,-9.512500000000001,0.0,115.0,1.6666666666666667,4.159,0.08333333333333333,0.16666666666666666,,
cavendish,2023-03-02 11:00:00+00:00,-7.276666666666667,89.81666666666666,-8.674999999999999,0.0,156.0,53.333333333333336,4.2749999999999995,2.9166666666666665,5.583333333333333,,
cavendish,2023-03-02 12:00:00+00:00,-4.215833333333333,84.00833333333334,-6.5225,0.0,218.0,195.83333333333334,4.302333333333333,3.4166666666666665,6.0,,
cavendish,2023-03-02 13:00:00+00:00,-1.7575,75.88333333333334,-5.452500000000001,0.0,227.0,352.25,4.303916666666667,3.1666666666666665,6.0,,
cavendish,2023-03-02 14:00:00+00:00,-2.0208333333333335,72.30833333333334,-6.345,0.0,27.0,445.3333333333333,4.3025,6.833333333333333,11.5,,
cavendish,2023-03-02 15:00:00+00:00,-0.09500000000000001,61.49166666666667,-6.621666666666666,0.0,87.0,473.75,4.308666666666666,6.0,10.666666666666666,,
cavendish,2023-03-02 16:00:00+00:00,0.23166666666666666,60.63333333333333,-6.493333333333333,0.0,108.0,460.5,4.307166666666666,7.666666666666667,14.166666666666666,,
