station,timestamp_utc,air_temperature_c,relative_humidity_pct,dew_point_c,rain_mm,wind_direction_deg,solar_radiation_w_m2,battery_v,wind_speed_kmh,wind_gust_speed_kmh,wind_speed_ms,wind_gust_speed_max_kmh
cavendish,2023-08-01 00:00:00+00:00,19.595460317460315,70.88380952380953,13.63274603174603,0.0,247.0,306.43174603174606,4.294027777777778,7.474603174603175,11.668253968253968,,
cavendish,2023-08-02 00:00:00+00:00,18.793944444444442,67.83027777777778,12.25798611111111,0.0,212.0,295.12361111111113,4.290086805555556,7.4625,11.481944444444444,,
cavendish,2023-08-03 00:00:00+00:00,20.138305555555554,63.67986111111111,12.399208333333334,0.0,177.0,278.03472222222223,4.290333333333333,8.926388888888889,13.427777777777777,,
cavendish,2023-08-04 00:00:00+00:00,19.526819444444445,63.980694444444445,12.217930555555556,0.0,178.0,259.7944444444444,4.2908784722222215,12.96111111111111,18.940277777777776,,
cavendish,2023-08-05 00:00:00+00:00,18.894041666666666,83.91222222222223,16.043569444444447,8.4,177.0,123.78025034770515,4.2871805555555556,14.391666666666667,20.947222222222223,,
cavendish,2023-08-06 00:00:00+00:00,18.48251388888889,88.21263888888889,16.41201388888889,0.0,199.0,219.7736111111111,4.289163194444445,8.75,13.136111111111111,,
cavendish,2023-08-07 00:00:00+00:00,17.949180555555554,83.46708333333333,15.077777777777778,0.2,32.0,187.69037656903765,4.289753472222222,12.816666666666666,18.051388888888887,,
cavendish,2023-08-08 00:00:00+00:00,19.477180555555556,78.74263888888889,15.575902777777777,0.0,25.0,148.53203342618386,4.288357638888889,8.5375,13.208333333333334,,
cavendish,2023-08-09 00:00:00+00:00,19.378888888888888,91.15041666666667,17.911166666666666,18.400000000000002,166.0,51.69444444444444,4.283184027777778,15.716666666666667,23.455555555555556,,
cavendish,2023-08-10 00:00:00+00:00,17.851180555555555,89.7213888888889,16.1505,0.2,260.0,129.9138888888889,4.28715625,13.265277777777778,20.95,,
cavendish,2023-08-11 00:00:00+00:00,16.37147222222222,95.36861111111111,15.64961111111111,26.2,1.0,36.518055555555556,4.283885416666667,7.030555555555556,10.863888888888889,,
cavendish,2023-08-12 00:00:00+00:00,18.13747222222222,86.82263888888889,15.851555555555557,0.2,244.0,203.94297635605008,4.2862430555555555,10.718055555555555,16.761111111111113,,
cavendish,2023-08-13 00:00:00+00:00,19.441916666666668,81.19486111111111,15.87623611111111,1.0,195.0,156.4361111111111,4.2861666666666665,7.438888888888889,10.975,,
cavendish,2023-08-14 00:00:00+00:00,19.924930555555555,92.48722222222223,18.675333333333334,3.4,178.0,171.63091922005572,4.28846875,9.558333333333334,13.948611111111111,,
cavendish,2023-08-15 00:00:00+00:00,17.518597222222223,90.52680555555555,15.946625,0.0,164.0,132.0847222222222,4.288173611111111,6.819444444444445,10.719444444444445,,
cavendish,2023-08-16 00:00:00+00:00,17.262194444444447,86.39444444444445,14.959041666666668,0.0,84.0,107.72222222222223,4.28715625,5.029166666666667,8.508333333333333,,
cavendish,2023-08-17 00:00:00+00:00,19.14701388888889,85.91055555555555,16.617486111111113,0.0,131.0,238.97916666666666,4.28859375,6.7375,9.797222222222222,,
cavendish,2023-08-18 00:00:00+00:00,19.764541666666666,91.1025,18.285,2.2,164.0,64.78472222222223,4.2873020833333335,11.843055555555555,17.195833333333333,,
cavendish,2023-08-19 00:00:00+00:00,22.849444444444444,83.04972222222223,19.512708333333332,7.4,150.0,223.67083333333332,4.2894861111111116,12.766666666666667,19.698611111111113,,
cavendish,2023-08-20 00:00:00+00:00,18.947625000000002,82.55361111111111,15.853166666666668,0.0,220.0,166.5209497206704,4.289805555555556,11.16388888888889,17.25138888888889,,
cavendish,2023-08-21 00:00:00+00:00,18.368152777777777,88.90444444444444,16.508847222222222,1.2000000000000002,204.0,49.329166666666666,4.284906250000001,10.745833333333334,16.5875,,
cavendish,2023-08-22 00:00:00+00:00,17.352486111111112,79.26763888888888,13.660236111111113,0.0,347.0,249.71666666666667,4.287958333333333,7.7,11.3,,
cavendish,2023-08-23 00:00:00+00:00,15.679763888888889,78.39791666666666,11.627541666666666,0.2,126.0,247.31527777777777,4.285319444444444,5.676388888888889,8.543055555555556,,
cavendish,2023-08-24 00:00:00+00:00,16.339458333333333,79.44583333333334,12.552666666666667,2.4000000000000004,211.0,257.4861111111111,4.287145833333334,6.227777777777778,9.066666666666666,,
cavendish,2023-08-25 00:00:00+00:00,18.483138888888888,73.07958333333333,13.374208333333334,0.0,154.0,156.59444444444443,4.2863090277777784,10.470833333333333,14.509722222222223,,
cavendish,2023-08-26 00:00:00+00:00,18.120319444444444,91.21041666666666,16.66583333333333,20.6,174.0,50.298611111111114,4.281534722222222,16.466666666666665,24.448611111111113,,
cavendish,2023-08-27 00:00:00+00:00,17.70126388888889,94.12861111111111,16.74623611111111,3.6,194.0,108.12777777777778,4.2841458333333335,6.080555555555556,8.98611111111111,,
cavendish,2023-08-28 00:00:00+00:00,18.08423611111111,76.4036111111111,13.264180555555555,0.0,45.0,250.475,4.285885416666667,7.295833333333333,11.356944444444444,,
cavendish,2023-08-29 00:00:00+00:00,19.690208333333334,70.95208333333333,14.076638888888889,0.0,198.0,218.64027777777778,4.286302083333333,10.581944444444444,15.941666666666666,,
cavendish,2023-08-30 00:00:00+00:00,19.993541666666665,91.81361111111111,18.626986111111112,36.0,175.0,58.66111111111111,4.2811875,9.565277777777778,13.630555555555556,,
cavendish,2023-08-31 00:00:00+00:00,15.88425,89.64611111111111,14.163583333333333,4.6000000000000005,236.0,76.08472222222223,4.282152777777778,14.756944444444445,22.380555555555556,,
cavendish,2023-09-01 00:00:00+00:00,12.775,72.8288888888889,8.031222222222222,0.0,3.0,1.0,4.248694444444444,9.78888888888889,14.0,,
