station,timestamp_utc,air_temperature_c,relative_humidity_pct,dew_point_c,rain_mm,wind_direction_deg,solar_radiation_w_m2,battery_v,wind_speed_kmh,wind_gust_speed_kmh,wind_speed_ms,wind_gust_speed_max_kmh
cavendish,2024-02-01 04:00:00+00:00,-5.0600000000000005,80.23333333333333,-7.939666666666667,0.0,253.0,1.0,4.1495,13.1,20.433333333333334,,
cavendish,2024-02-01 05:00:00+00:00,-4.778333333333333,82.34333333333333,-7.333333333333333,0.0,247.0,1.0,4.145499999999999,13.6,20.2,,
cavendish,2024-02-01 06:00:00+00:00,-4.555000000000001,83.94,-6.862666666666667,0.0,243.0,1.0,4.14225,12.2,18.066666666666666,,
cavendish,2024-02-01 07:00:00+00:00,-4.186,84.82666666666667,-6.360333333333333,0.0,253.0,1.0,4.13875,11.066666666666666,16.5,,
cavendish,2024-02-01 08:00:00+00:00,-3.7560000000000002,85.28,-5.867,0.0,240.0,1.0,4.13825,11.333333333333334,15.9,,
cavendish,2024-02-01 09:00:00+00:00,-3.4050000000000002,85.44333333333334,-5.500666666666667,0.0,267.0,1.0,4.137166666666666,8.566666666666666,12.9,,
cavendish,2024-02-01 10:00:00+00:00,-3.265,86.21333333333334,-5.2459999999999996,0.0,256.0,1.0,4.1365,10.066666666666666,13.733333333333333,,
cavendish,2024-02-01 11:00:00+00:00,-3.171,87.01,-5.034000000000001,0.0,257.0,4.0,4.1498333333333335,6.633333333333334,9.566666666666666,,
cavendish,2024-02-01 12:00:00+00:00,-2.8363333333333336,87.25333333333333,-4.6626666666666665,0.0,253.0,47.63333333333333,4.288333333333333,5.5,7.766666666666667,,
cavendish,2024-02-01 13:00:00+00:00,-1.7106666666666668,85.59666666666666,-3.81,0.0,247.0,166.16666666666666,4.308416666666667,5.933333333333334,8.466666666666667,,
cavendish,2024-02-01 14:00:00+00:00,-0.9046666666666667,84.12666666666668,-3.2493333333333334,0.0,263.0,166.93333333333334,4.31025,4.9,6.833333333333333,,
cavendish,2024-02-01 15:00:00+00:00,-0.27666666666666667,82.55,-2.8866666666666663,0.0,282.0,186.5,4.319500000000001,4.566666666666666,6.266666666666667,,
cavendish,2024-02-01 16:00:00+00:00,0.38833333333333336,80.51,-2.573,0.0,278.0,194.1,4.307666666666667,4.733333333333333,6.733333333333333,,
cavendish,2024-02-01 17:00:00+00:00,0.4436666666666667,80.74,-2.4846666666666666,0.0,278.0,139.33333333333334,4.309833333333333,3.1333333333333333,5.166666666666667,,
cavendish,2024-02-01 18:00:00+00:00,-0.508,84.15333333333334,-2.853666666666667,0.0,59.0,78.26666666666667,4.307416666666667,3.033333333333333,5.066666666666666,,
cavendish,2024-02-01 19:00:00+00:00,-0.8716666666666666,85.74666666666667,-2.9603333333333333,0.0,74.0,49.7,4.30525,3.033333333333333,5.5,,
cavendish,2024-02-01 20:00:00+00:00,-1.2866666666666666,87.28333333333333,-3.132,0.0,124.0,15.633333333333333,4.300666666666667,2.8,5.266666666666667,,
cavendish,2024-02-01 21:00:00+00:00,-1.5993333333333335,89.07666666666667,-3.169,0.0,105.0,1.3333333333333333,4.256,2.0,4.433333333333334,,
cavendish,2024-02-01 22:00:00+00:00,-1.594,90.13666666666667,-3.005666666666667,0.0,119.0,1.0,4.228166666666667,1.9666666666666666,4.466666666666667,,
cavendish,2024-02-01 23:00:00+00:00,-1.6409999999999998,91.4,-2.863,0.0,77.0,1.0,4.2145,1.6666666666666667,4.9,,
cavendish,2024-02-02 00:00:00+00:00,-1.8633333333333333,92.40333333333334,-2.9366666666666665,0.0,81.0,1.0,4.203833333333333,2.966666666666667,5.6,,
cavendish,2024-02-02 01:00:00+00:00,-2.1016666666666666,93.28,-3.048,0.0,128.0,1.0,4.195416666666667,5.233333333333333,7.9,,
cavendish,2024-02-02 02:00:00+00:00,-1.956,93.94333333333334,-2.804333333333333,0.0,140.0,1.0,4.187333333333333,6.2,8.633333333333333,,
cavendish,2024-02-02 03:00:00+00:00,-1.908,94.45,-2.687,0.0,131.0,1.0,4.178916666666667,5.4,7.033333333333333,,
cavendish,2024-02-02 04:00:00+00:00,-1.7866666666666666,94.89333333333335,-2.504,0.0,136.0,1.0,4.1725,5.066666666666666,7.2,,
cavendish,2024-02-02 05:00:00+00:00,-1.6239999999999999,95.21666666666667,-2.2973333333333334,0.0,142.0,1.0,4.167916666666667,3.3666666666666667,4.966666666666667,,
cavendish,2024-02-02 06:00:00+00:00,-1.5866666666666667,95.43,-2.229,0.0,153.0,1.0,4.1625000000000005,2.2666666666666666,4.166666666666667,,
cavendish,2024-02-02 07:00:00+00:00,-1.5130000000000001,95.66,-2.119666666666667,0.0,153.0,1.0,4.158166666666667,4.433333333333334,5.966666666666667,,
