station,timestamp_utc,air_temperature_c,relative_humidity_pct,dew_point_c,rain_mm,wind_direction_deg,solar_radiation_w_m2,battery_v,wind_speed_kmh,wind_gust_speed_kmh,wind_speed_ms,wind_gust_speed_max_kmh
cavendish,2023-10-01 00:00:00+00:00,16.308650793650795,83.08301587301588,13.199158730158729,0.0,199.0,174.3968253968254,4.281369047619047,6.33015873015873,9.60952380952381,,
cavendish,2023-10-02 00:00:00+00:00,16.335597222222223,70.55819444444445,10.649861111111111,0.0,35.0,175.51388888888889,4.275663194444444,7.573611111111111,11.505555555555556,,
cavendish,2023-10-03 00:00:00+00:00,16.821805555555557,73.36680555555556,11.938027777777776,0.0,208.0,123.78194444444445,4.27315625,13.172222222222222,20.470833333333335,,
cavendish,2023-10-04 00:00:00+00:00,13.59551388888889,74.82305555555556,9.1675,0.0,31.0,162.7097222222222,4.273243055555556,6.918055555555555,11.238888888888889,,
cavendish,2023-10-05 00:00:00+00:00,17.058180555555555,79.34791666666666,13.364055555555556,0.0,139.0,145.82777777777778,4.270493055555556,12.256944444444445,18.469444444444445,,
cavendish,2023-10-06 00:00:00+00:00,18.474722222222223,78.80972222222222,14.470694444444444,0.0,233.0,160.14305555555555,4.27548611111111,12.26388888888889,19.158333333333335,,
cavendish,2023-10-07 00:00:00+00:00,17.37159722222222,85.69763888888889,14.891597222222224,0.0,185.0,93.96944444444445,4.274190972222223,10.056944444444444,14.309722222222222,,
cavendish,2023-10-08 00:00:00+00:00,16.05154166666667,85.62472222222223,13.54173611111111,12.200000000000001,136.0,40.26111111111111,4.266791666666666,16.926388888888887,27.7,,
cavendish,2023-10-09 00:00:00+00:00,13.344166666666666,82.88375,10.273930555555555,0.0,216.0,137.80277777777778,4.268972222222222,8.195833333333333,12.431944444444444,,
cavendish,2023-10-10 00:00:00+00:00,13.405152777777776,87.05638888888889,11.226694444444444,8.4,147.0,88.79166666666667,4.271128472222222,9.13888888888889,13.690277777777778,,
cavendish,2023-10-11 00:00:00+00:00,12.683944444444446,83.27597222222222,9.770930555555555,0.0,208.0,88.82916666666667,4.268291666666666,7.268055555555556,10.929166666666667,,
cavendish,2023-10-12 00:00:00+00:00,13.243444444444446,85.39,10.656611111111111,0.2,154.0,91.15,4.269663194444444,5.293055555555555,7.794444444444444,,
cavendish,2023-10-13 00:00:00+00:00,11.260444444444445,93.98694444444445,10.335513888888888,10.0,194.0,36.25972222222222,4.262586805555555,5.2027777777777775,7.6375,,
cavendish,2023-10-14 00:00:00+00:00,11.460527777777777,89.07527777777777,9.710472222222222,9.4,14.0,45.63472222222222,4.261989583333333,19.21388888888889,29.583333333333332,,
cavendish,2023-10-15 00:00:00+00:00,10.741972222222223,79.77222222222223,7.293263888888888,0.0,267.0,110.99861111111112,4.265097222222222,12.255555555555556,19.038888888888888,,
cavendish,2023-10-16 00:00:00+00:00,11.266652777777777,88.55319444444444,9.431430555555556,17.2,48.0,14.744444444444444,4.2583263888888885,18.193055555555556,29.5875,,
cavendish,2023-10-17 00:00:00+00:00,9.166722222222223,77.82722222222222,5.442402777777778,0.4,35.0,77.12777777777778,4.259868055555556,12.741666666666667,20.5125,,
cavendish,2023-10-18 00:00:00+00:00,8.608361111111112,74.84888888888888,4.269069444444445,0.0,17.0,102.52083333333333,4.260197916666666,7.313888888888889,11.026388888888889,,
cavendish,2023-10-19 00:00:00+00:00,10.959722222222222,82.92583333333333,8.071638888888888,0.0,204.0,100.68333333333334,4.262989583333333,9.469444444444445,14.829166666666667,,
cavendish,2023-10-20 00:00:00+00:00,13.285013888888887,80.295,9.799430555555556,0.0,223.0,124.77361111111111,4.264072916666667,11.13888888888889,17.62638888888889,,
cavendish,2023-10-21 00:00:00+00:00,13.362958333333333,95.43513888888889,12.649430555555556,11.0,184.0,37.32222222222222,4.255791666666666,9.384722222222223,14.844444444444445,,
cavendish,2023-10-22 00:00:00+00:00,10.719472222222223,97.51347222222222,10.3535,22.2,63.0,30.51527777777778,4.25590625,21.208333333333332,32.4,,
cavendish,2023-10-23 00:00:00+00:00,7.829430555555555,82.84347222222223,5.072986111111112,0.4,25.0,60.581944444444446,4.252347222222222,18.78611111111111,28.908333333333335,,
cavendish,2023-10-24 00:00:00+00:00,7.339833333333334,78.3273611111111,3.675194444444444,0.0,28.0,129.71527777777777,4.253048611111111,7.866666666666666,12.030555555555555,,
cavendish,2023-10-25 00:00:00+00:00,10.960680555555555,84.93055555555556,8.518305555555555,1.4000000000000001,208.0,67.59722222222223,4.255597222222223,12.091666666666667,19.51388888888889,,
cavendish,2023-10-26 00:00:00+00:00,13.210152777777777,87.14847222222222,11.090569444444444,0.0,226.0,108.40694444444445,4.26171875,7.086111111111111,10.98611111111111,,
cavendish,2023-10-27 00:00:00+00:00,11.977847222222222,92.10374999999999,10.744166666666667,5.4,140.0,21.980555555555554,4.253243055555555,10.129166666666666,14.655555555555555,,
cavendish,2023-10-28 00:00:00+00:00,16.190319444444444,85.46347222222222,13.662902777777779,0.2,197.0,81.35277777777777,4.261263888888888,14.570833333333333,22.37361111111111,,
cavendish,2023-10-29 00:00:00+00:00,7.011472222222222,70.21388888888889,1.9394583333333335,0.0,327.0,51.93472222222222,4.259038194444445,15.691666666666666,25.20277777777778,,
cavendish,2023-10-30 00:00:00+00:00,2.1805555555555554,83.83875,-0.342375,3.4000000000000004,289.0,19.301388888888887,4.242069444444444,5.5152777777777775,8.779166666666667,,
cavendish,2023-10-31 00:00:00+00:00,2.918222222222222,86.97194444444445,0.8408472222222222,5.6000000000000005,251.0,48.97361111111111,4.2439374999999995,9.772222222222222,15.926388888888889,,
cavendish,2023-11-01 00:00:00+00:00,1.9655555555555557,72.14555555555556,-2.531111111111111,0.0,299.0,1.0,4.198777777777778,8.433333333333334,12.366666666666667,,
