station,timestamp_utc,air_temperature_c,relative_humidity_pct,dew_point_c,rain_mm,wind_direction_deg,solar_radiation_w_m2,battery_v,wind_speed_kmh,wind_gust_speed_kmh,wind_speed_ms,wind_gust_speed_max_kmh
cavendish,2023-06-01 00:00:00+00:00,22.155253968253966,58.792698412698414,13.243603174603173,0.0,226.0,328.24444444444447,4.296742063492063,11.425396825396826,16.977777777777778,,
cavendish,2023-06-02 00:00:00+00:00,9.336611111111111,89.35333333333334,7.6377500000000005,7.800000000000001,152.0,55.577777777777776,4.286020833333334,12.3625,18.740277777777777,,
cavendish,2023-06-03 00:00:00+00:00,5.695083333333334,96.39027777777778,5.1695,20.8,46.0,49.708333333333336,4.279618055555556,18.454166666666666,30.655555555555555,,
cavendish,2023-06-04 00:00:00+00:00,7.212166666666667,95.31666666666666,6.513763888888889,0.2,66.0,113.50138888888888,4.280559027777778,11.293055555555556,19.677777777777777,,
cavendish,2023-06-05 00:00:00+00:00,8.452694444444443,95.66083333333334,7.802722222222222,4.0,62.0,64.05694444444444,4.28403125,7.534722222222222,13.57638888888889,,
cavendish,2023-06-06 00:00:00+00:00,8.84461111111111,98.64291666666666,8.650833333333335,52.0,72.0,88.39444444444445,4.2819722222222225,11.495833333333334,20.670833333333334,,
cavendish,2023-06-07 00:00:00+00:00,11.617611111111112,94.46319444444444,10.735847222222223,1.0,112.0,131.22531293463143,4.285319444444444,8.944444444444445,13.491666666666667,,
cavendish,2023-06-08 00:00:00+00:00,11.560944444444443,90.34430555555556,10.021944444444445,0.2,110.0,115.5875,4.28728125,6.065277777777778,9.508333333333333,,
cavendish,2023-06-09 00:00:00+00:00,8.854861111111111,96.08513888888889,8.266055555555557,0.0,136.0,150.24444444444444,4.287222222222223,6.881944444444445,9.975,,
cavendish,2023-06-10 00:00:00+00:00,7.996819444444444,97.48194444444445,7.624624999999999,0.0,7.0,92.84444444444445,4.281704861111112,8.551388888888889,12.091666666666667,,
cavendish,2023-06-11 00:00:00+00:00,13.571861111111112,84.00569444444444,10.571208333333335,1.4000000000000001,336.0,219.8539638386648,4.283871527777778,7.3125,11.493055555555555,,
cavendish,2023-06-12 00:00:00+00:00,18.029125,68.28680555555556,11.980847222222222,0.0,232.0,313.18888888888887,4.292770833333333,8.891666666666667,12.781944444444445,,
cavendish,2023-06-13 00:00:00+00:00,19.056722222222223,69.94125,13.33261111111111,0.0,135.0,278.8541666666667,4.295635416666666,6.288888888888889,9.805555555555555,,
