station,timestamp_utc,relative_humidity_pct,air_temperature_c,wind_speed_kmh,wind_direction_deg,rain_mm,solar_radiation_w_m2,wind_gust_speed_kmh,dew_point_c
cavendish,2026-01-01 00:00:00+00:00,86.95349610907591,-2.2473132555729634,9.435851824951172,183.91372549019607,0.0,34.045833333333334,14.076631783878101,-4.136603473069879
cavendish,2026-01-02 00:00:00+00:00,84.737357319353,-5.84662741548012,21.09323993997013,102.48627450980392,2.200537109375,59.104166666666664,33.22786427845674,-8.04478515268714
cavendish,2026-01-03 00:00:00+00:00,73.82305225218185,-13.59259832437749,19.192978140438303,241.4745098039216,0.0,50.21006944444444,29.621040476181925,-17.27941274299794
cavendish,2026-01-04 00:00:00+00:00,73.82930225190218,-15.144023335112598,9.775160434498506,280.78431372549016,0.0,67.62326388888889,14.908205049402573,-18.789311568896064
cavendish,2026-01-05 00:00:00+00:00,81.91332966794249,-11.746720113112403,14.056593873865465,242.87843137254904,0.0,39.32118055555556,21.6158954261331,-14.236507773174678
cavendish,2026-01-06 00:00:00+00:00,81.14444081345921,-10.871323793887116,7.039985717773438,255.5137254901961,0.0,21.88888888888889,10.87223600769043,-13.483168139498671
cavendish,2026-01-07 00:00:00+00:00,91.82652366879942,-0.649530374851044,12.478608460370232,174.08627450980393,4.801171875,20.494791666666668,18.73878551348518,-1.8189177490744062
cavendish,2026-01-08 00:00:00+00:00,96.72610678289023,-0.46058995379766804,10.154210898904239,61.77254901960784,0.600146484375,25.73263888888889,15.81325065164005,-0.9229638284699747
cavendish,2026-01-09 00:00:00+00:00,89.34541266871105,-1.0990757578117607,6.331979563993567,289.2078431372549,2.00048828125,70.59548611111111,10.12081438221651,-2.68001383517008
cavendish,2026-01-10 00:00:00+00:00,81.34249636015235,2.562094564966526,19.75236979495778,178.2980392156863,4.601123046875,69.99479166666667,31.788474409215592,-0.45205701297675543
cavendish,2026-01-11 00:00:00+00:00,86.82624611476999,-1.4505979098064425,9.669961406932158,310.26666666666665,0.0,14.677083333333334,16.32421735696232,-3.4055677657353036
cavendish,2026-01-12 00:00:00+00:00,91.31374591396701,-2.4708353812124066,15.22881160960478,95.46666666666668,0.0,44.30381944444444,25.54833526611328,-3.7410495038872873
cavendish,2026-01-13 00:00:00+00:00,81.90124633514986,-3.350921000739171,10.828820535996382,287.80392156862746,2.00048828125,53.02256944444444,17.215904352524703,-6.031208505762597
cavendish,2026-01-14 00:00:00+00:00,83.24207960848467,3.396836401868752,12.199747546027687,213.39607843137256,0.0,50.454861111111114,18.969221478630512,0.7998077928409136
cavendish,2026-01-15 00:00:00+00:00,94.38291244329713,5.106722154443485,7.8381624666101795,168.47058823529412,18.604541015625,16.163194444444443,11.835725514131433,4.273484242158896
cavendish,2026-01-16 00:00:00+00:00,97.21896671081826,5.195271996582312,7.024221702822445,235.85882352941172,2.4005859375,0.625,12.277891099705055,4.793935904164456
cavendish,2026-01-17 00:00:00+00:00,,,,,0.0,,,
cavendish,2026-01-18 00:00:00+00:00,,,,,0.0,,,
cavendish,2026-01-19 00:00:00+00:00,,,,,0.0,,,
cavendish,2026-01-20 00:00:00+00:00,,,,,0.0,,,
cavendish,2026-01-21 00:00:00+00:00,,,,,0.0,,,
cavendish,2026-01-22 00:00:00+00:00,,,,,0.0,,,
cavendish,2026-01-23 00:00:00+00:00,,,,,0.0,,,
cavendish,2026-01-24 00:00:00+00:00,,,,,0.0,,,
cavendish,2026-01-25 00:00:00+00:00,,,,,0.0,,,
cavendish,2026-01-26 00:00:00+00:00,,,,,0.0,,,
cavendish,2026-01-27 00:00:00+00:00,,,,,0.0,,,
cavendish,2026-01-28 00:00:00+00:00,,,,,0.0,,,
cavendish,2026-01-29 00:00:00+00:00,,,,,0.0,,,
cavendish,2026-01-30 00:00:00+00:00,,,,,0.0,,,
cavendish,2026-01-31 00:00:00+00:00,,,,,0.0,,,
