station,timestamp_utc,rain_mm,wind_direction_deg,solar_radiation_w_m2,air_temperature_c
stanley_bridge,2026-01-02 08:00:00+00:00,0.0,213.39607843137256,0.625,-2.543776825494654
stanley_bridge,2026-01-02 09:00:00+00:00,0.0,217.6078431372549,0.625,-4.029866163555149
stanley_bridge,2026-01-02 10:00:00+00:00,0.0,213.39607843137256,0.625,-5.171852915998864
stanley_bridge,2026-01-02 11:00:00+00:00,0.0,213.39607843137256,0.9583333333333334,-7.113974633497316
stanley_bridge,2026-01-02 12:00:00+00:00,0.0,211.9921568627451,24.791666666666668,-8.781241598482556
stanley_bridge,2026-01-02 13:00:00+00:00,0.0,210.58823529411765,89.625,-9.425033416570196
stanley_bridge,2026-01-02 14:00:00+00:00,0.0,211.9921568627451,165.95833333333334,-9.613970848454803
stanley_bridge,2026-01-02 15:00:00+00:00,0.0,197.9529411764706,264.5833333333333,-9.10871896816896
stanley_bridge,2026-01-02 16:00:00+00:00,0.0,193.7411764705882,254.20833333333334,-8.630619575366968
stanley_bridge,2026-01-02 17:00:00+00:00,0.0,200.76078431372548,327.7916666666667,-8.573340842183283
stanley_bridge,2026-01-02 18:00:00+00:00,0.0,182.50980392156865,253.79166666666666,-9.224380239930401
stanley_bridge,2026-01-02 19:00:00+00:00,0.0,193.7411764705882,139.875,-9.707921194615595
stanley_bridge,2026-01-02 20:00:00+00:00,0.0,197.9529411764706,20.458333333333332,-10.620646305187895
stanley_bridge,2026-01-02 21:00:00+00:00,0.0,200.76078431372548,0.625,-11.460162214106385
stanley_bridge,2026-01-02 22:00:00+00:00,0.0,207.7803921568628,0.625,-11.869578374230576
stanley_bridge,2026-01-02 23:00:00+00:00,0.0,200.76078431372548,0.625,-11.874411598947393
stanley_bridge,2026-01-03 00:00:00+00:00,0.0,213.39607843137256,0.625,-11.702622496513262
stanley_bridge,2026-01-03 01:00:00+00:00,0.0,211.9921568627451,0.625,-11.81752659861304
stanley_bridge,2026-01-03 02:00:00+00:00,0.0,206.3764705882353,0.625,-11.840495405414002
stanley_bridge,2026-01-03 03:00:00+00:00,0.0,210.58823529411765,0.625,-11.966669814711988
stanley_bridge,2026-01-03 04:00:00+00:00,0.0,207.7803921568628,0.625,-12.338406750193684
stanley_bridge,2026-01-03 05:00:00+00:00,0.0,204.97254901960784,0.625,-12.493292229327626
stanley_bridge,2026-01-03 06:00:00+00:00,0.0,206.3764705882353,0.625,-12.920484392814865
stanley_bridge,2026-01-03 07:00:00+00:00,0.0,207.7803921568628,0.625,-13.217476882537719
stanley_bridge,2026-01-03 08:00:00+00:00,0.0,214.8,0.625,-13.395620022615457
stanley_bridge,2026-01-03 09:00:00+00:00,0.0,220.41568627450985,0.625,-13.714892922434228
stanley_bridge,2026-01-03 10:00:00+00:00,0.0,217.6078431372549,0.625,-14.034566898128793
stanley_bridge,2026-01-03 11:00:00+00:00,0.0,220.41568627450985,1.2916666666666667,-14.097822527416591
stanley_bridge,2026-01-03 12:00:00+00:00,0.0,220.41568627450985,30.75,-13.861554130423174
stanley_bridge,2026-01-03 13:00:00+00:00,0.0,224.62745098039213,183.83333333333334,-13.102222299812983
stanley_bridge,2026-01-03 14:00:00+00:00,0.0,226.0313725490196,224.625,-13.104638884643531
stanley_bridge,2026-01-03 15:00:00+00:00,0.0,221.81960784313725,310.125,-12.87712226545107
stanley_bridge,2026-01-03 16:00:00+00:00,0.0,248.49411764705883,290.5416666666667,-12.985885167806272
