station,timestamp_utc,battery_v,rain_mm,wind_direction_deg,solar_radiation_w_m2,air_temperature_c
stanley_bridge,2024-12-01 00:00:00+00:00,4.2152416666666666,0.0,236.0,85.995,1.0445833333333334
stanley_bridge,2024-12-02 00:00:00+00:00,4.202069444444444,0.0,160.0,81.15694444444445,-0.052333333333333336
stanley_bridge,2024-12-03 00:00:00+00:00,4.196489583333333,0.0,157.0,57.56111111111111,-2.149263888888889
stanley_bridge,2024-12-04 00:00:00+00:00,4.184861111111111,0.2,312.0,43.1375,-3.809833333333333
stanley_bridge,2024-12-05 00:00:00+00:00,4.1847361111111105,12.0,163.0,13.8375,-2.8146388888888887
stanley_bridge,2024-12-06 00:00:00+00:00,4.194444444444445,0.4,199.0,30.03472222222222,0.45018055555555553
stanley_bridge,2024-12-07 00:00:00+00:00,4.191,0.0,258.0,58.50277777777778,-5.875125000000001
stanley_bridge,2024-12-08 00:00:00+00:00,4.179413194444445,0.0,253.0,20.756944444444443,-5.434666666666667
stanley_bridge,2024-12-09 00:00:00+00:00,4.192472222222222,3.4000000000000004,147.0,45.05138888888889,-1.7830416666666666
stanley_bridge,2024-12-10 00:00:00+00:00,4.189774305555556,0.0,296.0,26.209722222222222,-2.385652777777778
stanley_bridge,2024-12-11 00:00:00+00:00,4.1886527777777784,7.6000000000000005,63.0,13.981944444444444,4.027472222222222
stanley_bridge,2024-12-12 00:00:00+00:00,4.198381944444445,1.4000000000000001,131.0,22.408333333333335,11.67334722222222
stanley_bridge,2024-12-13 00:00:00+00:00,4.221805555555555,0.0,190.0,58.775,0.3375694444444445
stanley_bridge,2024-12-14 00:00:00+00:00,4.205263888888889,0.0,240.0,66.71805555555555,-4.515263888888889
stanley_bridge,2024-12-15 00:00:00+00:00,4.194427083333334,0.0,257.0,69.83333333333333,-3.5701111111111112
stanley_bridge,2024-12-16 00:00:00+00:00,4.197934027777778,0.0,213.0,73.14305555555555,-1.7389861111111111
stanley_bridge,2024-12-17 00:00:00+00:00,4.199409722222223,2.0,185.0,20.990277777777777,4.038277777777778
stanley_bridge,2024-12-18 00:00:00+00:00,4.211767361111111,0.0,183.0,65.90277777777777,4.798625
stanley_bridge,2024-12-19 00:00:00+00:00,4.2070625,4.800000000000001,166.0,16.616666666666667,2.2948194444444443
stanley_bridge,2024-12-20 00:00:00+00:00,4.199840277777778,0.0,279.0,42.56666666666667,-2.014597222222222
stanley_bridge,2024-12-21 00:00:00+00:00,4.19040625,0.0,94.0,14.168055555555556,-0.8675972222222221
stanley_bridge,2024-12-22 00:00:00+00:00,4.1866006944444445,0.0,306.0,24.891666666666666,-7.080972222222223
stanley_bridge,2024-12-23 00:00:00+00:00,4.177944444444445,0.0,289.0,43.4,-7.382652777777778
stanley_bridge,2024-12-24 00:00:00+00:00,4.155864583333333,0.0,177.0,18.993055555555557,-8.303375
stanley_bridge,2024-12-25 00:00:00+00:00,4.176805555555556,4.800000000000001,118.0,47.5875,-1.5479166666666666
stanley_bridge,2024-12-26 00:00:00+00:00,4.195170138888889,0.2,28.0,30.43888888888889,-0.3662222222222222
stanley_bridge,2024-12-27 00:00:00+00:00,4.201121527777778,0.0,17.0,69.46944444444445,-1.5402500000000001
stanley_bridge,2024-12-28 00:00:00+00:00,4.194163194444445,0.0,188.0,57.05277777777778,-4.156791666666667
stanley_bridge,2024-12-29 00:00:00+00:00,4.188638888888889,0.0,166.0,22.680555555555557,-1.7328333333333334
stanley_bridge,2024-12-30 00:00:00+00:00,4.199229166666666,0.0,168.0,26.966666666666665,4.414805555555556
stanley_bridge,2024-12-31 00:00:00+00:00,4.215107638888889,2.0,135.0,57.65555555555556,7.354361111111111
stanley_bridge,2025-01-01 00:00:00+00:00,4.1825833333333335,0.0,174.0,1.0,1.5843333333333334
