air_temperature_c,air_temperature_c_qf,bui,bui_qf,dc,dc_qf,dew_point_c,dmc,dmc_qf,ffmc,ffmc_qf,fwi,fwi_qf,isi,isi_qf,rain_mm,rain_mm_qf,relative_humidity_pct,relative_humidity_pct_qf,solar_radiation_w_m2,timestamp_utc,wind_direction_deg,wind_speed_kmh,wind_speed_kmh_qf
,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,,2023-07-23,,,9.0
,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,,2023-07-24,,,9.0
27.589207977207977,5.625,,9.0,77.03156717948718,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,482.90683760683766,2023-07-25,189.05527065527065,6.00464770523594,6.375
22.54693055555556,0.0,,9.0,244.87014391511025,9.0,,,9.0,,9.0,,9.0,,9.0,8.2,0.0,,9.0,186.79861111111111,2023-07-26,189.09583333333333,,9.0
22.312124999999998,0.0,,9.0,488.39746898406673,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,147.79583333333332,2023-07-27,185.12777777777777,,9.0
22.26313888888889,0.0,,9.0,679.4977319038279,9.0,,,9.0,,9.0,,9.0,,9.0,12.200000000000001,0.0,,9.0,232.0214559386973,2023-07-28,202.73055555555558,,9.0
21.977958333333333,0.0,,9.0,925.6070796729622,9.0,,,9.0,,9.0,,9.0,,9.0,0.6000000000000001,0.0,,9.0,242.5654214559387,2023-07-29,233.09027777777774,,9.0
20.02161111111111,0.0,,9.0,1161.2289846729623,9.0,,,9.0,,9.0,,9.0,,9.0,0.6000000000000001,0.0,,9.0,259.25,2023-07-30,214.68055555555554,,9.0
20.679222222222222,0.0,,9.0,1386.3556346729627,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,254.9125,2023-07-31,183.3166666666667,,9.0
19.818277777777777,0.0,,9.0,1613.953559672963,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,256.92361111111114,2023-08-01,231.96944444444443,,9.0
19.18327777777778,0.0,,9.0,1823.6101796729629,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,270.09166666666664,2023-08-02,208.61944444444444,,9.0
20.734638888888888,0.0,,9.0,2038.3198996729627,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,260.01388888888886,2023-08-03,186.39305555555555,,9.0
19.674125,0.0,,9.0,2256.497789672963,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,250.19305555555556,2023-08-04,157.85555555555555,,9.0
19.301750000000002,0.0,,9.0,2200.1306513697614,9.0,,,9.0,,9.0,,9.0,,9.0,14.0,0.0,,9.0,133.08352490421456,2023-08-05,143.46805555555554,,9.0
18.828541666666666,0.0,,9.0,1370.2921788175966,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,206.15694444444443,2023-08-06,202.83055555555555,,9.0
18.259666666666668,0.0,,9.0,1576.6393638175969,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,170.39982895457032,2023-08-07,267.1041666666667,,9.0
19.691208333333332,0.0,,9.0,1780.112243817597,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,149.1920019157088,2023-08-08,98.11527777777779,,9.0
19.612888888888886,0.0,,9.0,1471.3511593461537,9.0,,,9.0,,9.0,,9.0,,9.0,22.400000000000002,0.0,,9.0,60.52777777777778,2023-08-09,124.62222222222222,,9.0
18.22475,0.0,,9.0,1340.3699370561337,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,120.29066091954023,2023-08-10,261.31111111111113,,9.0
16.689527777777776,0.0,,9.0,1304.3798559443724,9.0,,,9.0,,9.0,,9.0,,9.0,54.2,0.0,,9.0,38.518055555555556,2023-08-11,137.14166666666668,,9.0
18.625152777777778,0.0,,9.0,834.8371902440522,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,181.99276819923372,2023-08-12,244.84444444444443,,9.0
19.727680555555555,0.0,,9.0,1042.1556902440523,9.0,,,9.0,,9.0,,9.0,,9.0,0.6000000000000001,0.0,,9.0,145.86513409961685,2023-08-13,163.78611111111113,,9.0
20.192722222222223,0.0,,9.0,1125.7548734679415,9.0,,,9.0,,9.0,,9.0,,9.0,8.4,0.0,,9.0,1.0,2023-08-14,150.31666666666666,,9.0
18.12413888888889,0.0,,9.0,1305.657173112719,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,,2023-08-15,,,9.0
17.634569444444445,0.0,,9.0,1502.5721431127188,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,,2023-08-16,,,9.0
19.015402777777776,0.0,,9.0,1696.4082631127192,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,,2023-08-17,,,9.0
20.040652777777776,0.0,,9.0,1914.4085931127195,9.0,,,9.0,,9.0,,9.0,,9.0,2.2,0.0,,9.0,,2023-08-18,,,9.0
23.005208333333332,0.0,,9.0,2145.7964531127195,9.0,,,9.0,,9.0,,9.0,,9.0,5.4,0.0,,9.0,,2023-08-19,,,9.0
