station,timestamp_utc,battery_v,rain_mm,wind_direction_deg,air_temperature_c,solar_radiation_w_m2
stanley_bridge,2025-09-01 00:00:00+00:00,4.271738095238096,0.0,164.0,16.744285714285713,278.4825396825397
stanley_bridge,2025-09-02 00:00:00+00:00,4.257444444444444,0.0,91.0,17.52263888888889,241.7861111111111
stanley_bridge,2025-09-03 00:00:00+00:00,4.254729166666667,0.0,112.0,20.48926388888889,230.34305555555557
stanley_bridge,2025-09-04 00:00:00+00:00,4.266555555555556,0.0,167.0,20.045986111111112,242.55972222222223
stanley_bridge,2025-09-05 00:00:00+00:00,4.264638888888888,0.0,145.0,20.452944444444444,174.80833333333334
stanley_bridge,2025-09-06 00:00:00+00:00,4.254031250000001,0.0,139.0,22.51247222222222,178.89583333333334
stanley_bridge,2025-09-07 00:00:00+00:00,4.259350694444445,1.4000000000000001,174.0,18.81673611111111,49.86666666666667
stanley_bridge,2025-09-08 00:00:00+00:00,4.269565972222222,1.4000000000000001,153.0,16.902625,179.9875
stanley_bridge,2025-09-09 00:00:00+00:00,4.256093750000001,0.0,192.0,15.66,197.0638888888889
stanley_bridge,2025-09-10 00:00:00+00:00,4.251211805555555,0.0,135.0,16.709180555555555,196.80694444444444
stanley_bridge,2025-09-11 00:00:00+00:00,4.272270833333334,0.0,147.0,16.236069444444443,198.7111111111111
stanley_bridge,2025-09-12 00:00:00+00:00,4.259222222222222,0.0,343.0,14.770347222222222,81.03472222222223
stanley_bridge,2025-09-13 00:00:00+00:00,4.2368125,0.0,4.0,15.540527777777779,126.27916666666667
stanley_bridge,2025-09-14 00:00:00+00:00,4.250892361111111,4.0,154.0,16.787972222222223,162.40694444444443
stanley_bridge,2025-09-15 00:00:00+00:00,4.260815972222222,0.2,206.0,16.26175,207.4125
stanley_bridge,2025-09-16 00:00:00+00:00,4.267309027777777,0.0,153.0,15.496083333333333,206.84166666666667
stanley_bridge,2025-09-17 00:00:00+00:00,4.270732638888889,0.2,139.0,17.07979166666667,202.72916666666666
stanley_bridge,2025-09-18 00:00:00+00:00,4.275788194444444,0.0,161.0,18.358958333333334,98.49722222222222
stanley_bridge,2025-09-19 00:00:00+00:00,4.265979166666667,0.4,190.0,16.372597222222222,115.19166666666666
stanley_bridge,2025-09-20 00:00:00+00:00,4.263097222222222,0.0,312.0,12.169361111111112,183.925
stanley_bridge,2025-09-21 00:00:00+00:00,4.260701388888889,0.0,278.0,13.761194444444444,210.9111111111111
stanley_bridge,2025-09-22 00:00:00+00:00,4.259090277777777,0.0,181.0,15.041069444444444,201.30277777777778
stanley_bridge,2025-09-23 00:00:00+00:00,4.249274305555556,0.0,188.0,15.097819444444445,39.486111111111114
stanley_bridge,2025-09-24 00:00:00+00:00,4.244430555555556,0.0,24.0,14.616083333333334,178.35555555555555
stanley_bridge,2025-09-25 00:00:00+00:00,4.245142361111111,0.0,160.0,12.860569444444446,178.32361111111112
stanley_bridge,2025-09-26 00:00:00+00:00,4.252670138888889,27.2,156.0,18.52638888888889,100.43611111111112
stanley_bridge,2025-09-27 00:00:00+00:00,4.2401180555555555,1.8,175.0,15.375250000000001,195.90694444444443
stanley_bridge,2025-09-28 00:00:00+00:00,4.255170138888889,3.0,157.0,14.566513888888888,143.24027777777778
stanley_bridge,2025-09-29 00:00:00+00:00,4.2576631944444445,0.0,284.0,17.528152777777777,173.82083333333333
stanley_bridge,2025-09-30 00:00:00+00:00,4.259003472222222,0.0,285.0,14.543194444444445,164.88333333333333
stanley_bridge,2025-10-01 00:00:00+00:00,4.215305555555556,0.0,316.0,13.602222222222222,1.0
