station,timestamp_utc,rain_mm,wind_direction_deg,solar_radiation_w_m2,battery_v,air_temperature_c,wind_speed_ms,wind_gust_speed_max_kmh
stanley_bridge,2023-12-01 04:00:00+00:00,0.0,147.0,1.0,4.172833333333333,2.4583333333333335,,
stanley_bridge,2023-12-01 05:00:00+00:00,0.0,156.0,1.0,4.17,2.8746666666666667,,
stanley_bridge,2023-12-01 06:00:00+00:00,0.0,146.0,1.0,4.16825,3.147,,
stanley_bridge,2023-12-01 07:00:00+00:00,0.0,156.0,1.0,4.168,3.4646666666666666,,
stanley_bridge,2023-12-01 08:00:00+00:00,0.0,153.0,1.0,4.167833333333333,3.6733333333333333,,
stanley_bridge,2023-12-01 09:00:00+00:00,0.0,164.0,1.0,4.168,3.798,,
stanley_bridge,2023-12-01 10:00:00+00:00,0.0,160.0,1.0,4.167333333333334,4.28,,
stanley_bridge,2023-12-01 11:00:00+00:00,0.0,160.0,2.466666666666667,4.173583333333333,4.4959999999999996,,
stanley_bridge,2023-12-01 12:00:00+00:00,0.0,168.0,37.666666666666664,4.265416666666667,4.934333333333333,,
stanley_bridge,2023-12-01 13:00:00+00:00,0.0,177.0,114.76666666666667,4.3125,5.985666666666666,,
stanley_bridge,2023-12-01 14:00:00+00:00,0.0,175.0,160.8,4.3105,6.842666666666667,,
stanley_bridge,2023-12-01 15:00:00+00:00,0.0,183.0,236.96666666666667,4.312083333333334,8.159333333333333,,
stanley_bridge,2023-12-01 16:00:00+00:00,0.0,198.0,275.06666666666666,4.312166666666667,9.091333333333333,,
stanley_bridge,2023-12-01 17:00:00+00:00,0.0,199.0,146.86666666666667,4.31025,9.034666666666668,,
stanley_bridge,2023-12-01 18:00:00+00:00,0.0,192.0,73.83333333333333,4.311166666666667,8.778666666666668,,
stanley_bridge,2023-12-01 19:00:00+00:00,0.0,192.0,30.5,4.29875,8.344333333333333,,
stanley_bridge,2023-12-01 20:00:00+00:00,0.0,198.0,4.0,4.27825,7.587000000000001,,
stanley_bridge,2023-12-01 21:00:00+00:00,0.0,185.0,1.0,4.2469166666666665,7.229666666666666,,
stanley_bridge,2023-12-01 22:00:00+00:00,0.0,188.0,1.0,4.234083333333333,6.808000000000001,,
stanley_bridge,2023-12-01 23:00:00+00:00,0.0,194.0,1.0,4.224583333333333,6.239999999999999,,
stanley_bridge,2023-12-02 00:00:00+00:00,0.0,244.0,1.0,4.2175,5.816,,
stanley_bridge,2023-12-02 01:00:00+00:00,0.0,184.0,1.0,4.209833333333333,5.021333333333333,,
stanley_bridge,2023-12-02 02:00:00+00:00,0.0,150.0,1.0,4.2035,4.407666666666667,,
stanley_bridge,2023-12-02 03:00:00+00:00,0.0,170.0,1.0,4.1978333333333335,3.3546666666666667,,
stanley_bridge,2023-12-02 04:00:00+00:00,0.0,188.0,1.0,4.190666666666666,3.336,,
stanley_bridge,2023-12-02 05:00:00+00:00,0.0,181.0,1.0,4.1875,2.9376666666666664,,
stanley_bridge,2023-12-02 06:00:00+00:00,0.0,171.0,1.0,4.183,3.0020000000000002,,
stanley_bridge,2023-12-02 07:00:00+00:00,0.0,147.0,1.0,4.1795,3.0873333333333335,,
stanley_bridge,2023-12-02 08:00:00+00:00,0.0,150.0,1.0,4.176583333333333,3.085,,
stanley_bridge,2023-12-02 09:00:00+00:00,0.4,171.0,1.0,4.174166666666667,3.0346666666666664,,
stanley_bridge,2023-12-02 10:00:00+00:00,0.2,171.0,1.0,4.1714166666666666,2.9530000000000003,,
stanley_bridge,2023-12-02 11:00:00+00:00,0.0,171.0,1.9333333333333333,4.17375,3.1456666666666666,,
stanley_bridge,2023-12-02 12:00:00+00:00,0.0,17.0,14.433333333333334,4.232083333333334,4.312666666666667,,
stanley_bridge,2023-12-02 13:00:00+00:00,0.4,52.0,16.4,4.287,4.599333333333333,,
stanley_bridge,2023-12-02 14:00:00+00:00,0.8,83.0,39.7,4.3012500000000005,4.408,,
stanley_bridge,2023-12-02 15:00:00+00:00,0.4,8.0,47.0,4.306583333333333,4.321666666666667,,
stanley_bridge,2023-12-02 16:00:00+00:00,0.4,27.0,22.833333333333332,4.298166666666667,4.235666666666666,,
stanley_bridge,2023-12-02 17:00:00+00:00,0.6000000000000001,37.0,22.7,4.299916666666667,3.9736666666666665,,
stanley_bridge,2023-12-02 18:00:00+00:00,0.8,17.0,15.166666666666666,4.295916666666667,3.683666666666667,,
stanley_bridge,2023-12-02 19:00:00+00:00,1.0,7.0,5.4,4.285666666666667,3.1546666666666665,,
stanley_bridge,2023-12-02 20:00:00+00:00,0.8,17.0,1.0333333333333334,4.244583333333334,2.430333333333333,,
stanley_bridge,2023-12-02 21:00:00+00:00,1.2000000000000002,18.0,1.0,4.22475,2.1963333333333335,,
stanley_bridge,2023-12-02 22:00:00+00:00,0.8,20.0,1.0,4.210166666666667,2.104,,
stanley_bridge,2023-12-02 23:00:00+00:00,0.8,14.0,1.0,4.200833333333334,1.9529999999999998,,
stanley_bridge,2023-12-03 00:00:00+00:00,0.0,10.0,1.0,4.1935,2.0073333333333334,,
stanley_bridge,2023-12-03 01:00:00+00:00,0.0,15.0,1.0,4.1885,2.304333333333333,,
stanley_bridge,2023-12-03 02:00:00+00:00,0.0,11.0,1.0,4.183583333333333,2.497,,
stanley_bridge,2023-12-03 03:00:00+00:00,0.0,3.0,1.0,4.17925,2.6443333333333334,,
stanley_bridge,2023-12-03 04:00:00+00:00,0.0,7.0,1.0,4.176,2.734,,
stanley_bridge,2023-12-03 05:00:00+00:00,0.0,3.0,1.0,4.174166666666667,2.5806666666666667,,
stanley_bridge,2023-12-03 06:00:00+00:00,0.0,11.0,1.0,4.173,2.388,,
stanley_bridge,2023-12-03 07:00:00+00:00,0.0,3.0,1.0,4.170333333333333,2.028,,
stanley_bridge,2023-12-03 08:00:00+00:00,0.0,13.0,1.0,4.168083333333333,1.7916666666666667,,
stanley_bridge,2023-12-03 09:00:00+00:00,0.0,11.0,1.0,4.166666666666667,1.51,,
stanley_bridge,2023-12-03 10:00:00+00:00,0.0,7.0,1.0,4.166166666666666,1.399,,
stanley_bridge,2023-12-03 11:00:00+00:00,0.0,7.0,3.2333333333333334,4.175083333333333,1.2666666666666666,,
stanley_bridge,2023-12-03 12:00:00+00:00,0.0,1.0,33.7,4.28875,1.2156666666666667,,
stanley_bridge,2023-12-03 13:00:00+00:00,0.0,1.0,114.86666666666666,4.312666666666667,1.4253333333333333,,
stanley_bridge,2023-12-03 14:00:00+00:00,0.0,20.0,187.76666666666668,4.321,1.518,,
stanley_bridge,2023-12-03 15:00:00+00:00,0.0,10.0,296.23333333333335,4.3148333333333335,1.614,,
stanley_bridge,2023-12-03 16:00:00+00:00,0.0,15.0,314.03333333333336,4.317,1.464,,
stanley_bridge,2023-12-03 17:00:00+00:00,0.0,6.0,186.53333333333333,4.31725,1.332,,
stanley_bridge,2023-12-03 18:00:00+00:00,0.0,6.0,52.03333333333333,4.31025,1.1663333333333334,,
stanley_bridge,2023-12-03 19:00:00+00:00,0.0,18.0,20.766666666666666,4.299416666666667,1.0193333333333334,,
stanley_bridge,2023-12-03 20:00:00+00:00,0.0,20.0,2.4,4.2705,0.7296666666666667,,
stanley_bridge,2023-12-03 21:00:00+00:00,0.0,35.0,1.0,4.2355833333333335,0.5606666666666666,,
stanley_bridge,2023-12-03 22:00:00+00:00,0.0,27.0,1.0,4.21925,0.612,,
stanley_bridge,2023-12-03 23:00:00+00:00,0.0,49.0,1.0,4.2085,0.5306666666666666,,
stanley_bridge,2023-12-04 00:00:00+00:00,0.0,31.0,1.0,4.198416666666667,0.4153333333333333,,
stanley_bridge,2023-12-04 01:00:00+00:00,0.0,17.0,1.0,4.191166666666667,0.4643333333333333,,
stanley_bridge,2023-12-04 02:00:00+00:00,0.0,37.0,1.0,4.18575,0.412,,
