station,timestamp_utc,battery_v,rain_mm,wind_direction_deg,solar_radiation_w_m2,air_temperature_c
stanley_bridge,2024-10-01 00:00:00+00:00,4.277698412698412,0.0,8.0,113.01746031746032,15.33863492063492
stanley_bridge,2024-10-02 00:00:00+00:00,4.271791666666667,0.0,20.0,90.48333333333333,14.521305555555555
stanley_bridge,2024-10-03 00:00:00+00:00,4.269340277777777,0.0,132.0,153.54166666666666,13.240861111111112
stanley_bridge,2024-10-04 00:00:00+00:00,4.273822916666667,0.0,187.0,141.75555555555556,15.901444444444445
stanley_bridge,2024-10-05 00:00:00+00:00,4.2715625,0.0,150.0,34.897222222222226,15.637708333333332
stanley_bridge,2024-10-06 00:00:00+00:00,4.270545138888888,2.0,168.0,79.09861111111111,15.318666666666667
stanley_bridge,2024-10-07 00:00:00+00:00,4.2695034722222225,0.0,63.0,109.84583333333333,15.351694444444444
stanley_bridge,2024-10-08 00:00:00+00:00,4.266517361111111,4.0,132.0,71.46944444444445,14.497569444444444
stanley_bridge,2024-10-09 00:00:00+00:00,4.267288194444444,10.8,104.0,136.80694444444444,12.5455
stanley_bridge,2024-10-10 00:00:00+00:00,4.269319444444445,0.4,152.0,123.94166666666666,10.417347222222222
stanley_bridge,2024-10-11 00:00:00+00:00,4.275107638888889,0.0,220.0,91.23055555555555,11.278333333333332
stanley_bridge,2024-10-12 00:00:00+00:00,4.273270833333333,7.800000000000001,244.0,36.6625,12.019722222222223
stanley_bridge,2024-10-13 00:00:00+00:00,4.275670138888889,0.0,251.0,103.20833333333333,10.745402777777777
stanley_bridge,2024-10-14 00:00:00+00:00,4.270184027777778,11.200000000000001,157.0,12.697222222222223,9.896972222222221
stanley_bridge,2024-10-15 00:00:00+00:00,4.274663194444445,5.6,125.0,68.4125,12.787777777777778
stanley_bridge,2024-10-16 00:00:00+00:00,4.2720520833333335,2.6,202.0,73.27916666666667,8.298041666666666
stanley_bridge,2024-10-17 00:00:00+00:00,4.264701388888889,0.8,324.0,144.42222222222222,8.558986111111112
stanley_bridge,2024-10-18 00:00:00+00:00,4.265625,0.0,204.0,146.94583333333333,10.169055555555556
stanley_bridge,2024-10-19 00:00:00+00:00,4.268909722222222,0.0,168.0,133.6027777777778,10.738597222222221
stanley_bridge,2024-10-20 00:00:00+00:00,4.276065972222223,0.0,194.0,130.58055555555555,14.004388888888888
stanley_bridge,2024-10-21 00:00:00+00:00,4.276576388888889,0.0,185.0,115.34027777777777,15.850125
stanley_bridge,2024-10-22 00:00:00+00:00,4.2782638888888895,0.0,199.0,135.15,11.74473611111111
stanley_bridge,2024-10-23 00:00:00+00:00,4.275517361111111,0.0,160.0,122.12222222222222,13.870958333333334
stanley_bridge,2024-10-24 00:00:00+00:00,4.276420138888889,0.0,157.0,43.525,14.305638888888888
stanley_bridge,2024-10-25 00:00:00+00:00,4.273916666666667,0.0,8.0,30.522222222222222,10.600125
stanley_bridge,2024-10-26 00:00:00+00:00,4.270979166666667,0.0,358.0,73.11944444444444,9.944694444444444
stanley_bridge,2024-10-27 00:00:00+00:00,4.270118055555556,0.0,237.0,92.25972222222222,6.353847222222223
stanley_bridge,2024-10-28 00:00:00+00:00,4.247985865724382,0.0,222.0,119.41843971631205,4.793929078014184
stanley_bridge,2024-10-29 00:00:00+00:00,4.246368055555555,0.6000000000000001,277.0,108.75555555555556,6.100638888888889
stanley_bridge,2024-10-30 00:00:00+00:00,4.2355729166666665,0.2,139.0,37.044444444444444,4.056069444444445
stanley_bridge,2024-10-31 00:00:00+00:00,4.249805555555556,0.0,164.0,95.62638888888888,14.575041666666667
stanley_bridge,2024-11-01 00:00:00+00:00,4.219638888888889,0.0,175.0,1.0,14.658777777777777
