station,timestamp_utc,battery_v,rain_mm,wind_direction_deg,solar_radiation_w_m2,air_temperature_c
stanley_bridge,2025-03-01 00:00:00+00:00,4.237104166666667,0.0,289.0,104.91,-2.2648333333333337
stanley_bridge,2025-03-02 00:00:00+00:00,4.227517361111111,0.0,136.0,101.74861111111112,1.2904305555555555
stanley_bridge,2025-03-03 00:00:00+00:00,4.219434027777777,0.0,247.0,172.91805555555555,-9.315083333333332
stanley_bridge,2025-03-04 00:00:00+00:00,4.204231578947368,0.0,192.0,158.0505617977528,-7.158398876404494
stanley_bridge,2025-03-05 00:00:00+00:00,4.217548611111111,1.0,201.0,95.60277777777777,2.4214305555555558
stanley_bridge,2025-03-06 00:00:00+00:00,4.229409722222222,10.8,115.0,77.00833333333334,8.870583333333332
stanley_bridge,2025-03-07 00:00:00+00:00,4.238173611111112,8.0,136.0,69.5736111111111,8.349777777777778
stanley_bridge,2025-03-08 00:00:00+00:00,4.23178125,0.2,230.0,103.51944444444445,-2.2811944444444445
stanley_bridge,2025-03-09 00:00:00+00:00,4.2225173611111115,0.0,236.0,132.45416666666668,-4.142569444444445
stanley_bridge,2025-03-10 00:00:00+00:00,4.225444444444444,0.0,232.0,190.91944444444445,-3.299930555555555
stanley_bridge,2025-03-11 00:00:00+00:00,4.218361111111111,0.0,18.0,140.1638888888889,-2.4413888888888886
stanley_bridge,2025-03-12 00:00:00+00:00,4.2311250000000005,0.0,146.0,167.425,0.9362638888888889
stanley_bridge,2025-03-13 00:00:00+00:00,4.225565972222222,0.0,312.0,194.23888888888888,-4.495055555555556
stanley_bridge,2025-03-14 00:00:00+00:00,4.2148159722222225,0.0,111.0,189.2625,0.4798055555555556
stanley_bridge,2025-03-15 00:00:00+00:00,4.2391805555555555,0.0,191.0,188.35,2.733611111111111
stanley_bridge,2025-03-16 00:00:00+00:00,4.241329861111111,0.0,136.0,129.9,6.847347222222222
stanley_bridge,2025-03-17 00:00:00+00:00,4.248815972222222,0.0,185.0,61.35,13.17325
stanley_bridge,2025-03-18 00:00:00+00:00,4.244770833333333,11.8,154.0,20.540277777777778,3.8686805555555552
stanley_bridge,2025-03-19 00:00:00+00:00,4.240135416666667,3.4000000000000004,17.0,134.51388888888889,0.715125
stanley_bridge,2025-03-20 00:00:00+00:00,4.2404270833333335,0.0,52.0,179.74166666666667,3.6012222222222223
stanley_bridge,2025-03-21 00:00:00+00:00,4.244375,0.0,135.0,72.07083333333334,7.412000000000001
stanley_bridge,2025-03-22 00:00:00+00:00,4.242791666666666,4.0,344.0,126.53611111111111,4.776319444444444
stanley_bridge,2025-03-23 00:00:00+00:00,4.237875,0.0,198.0,54.37777777777778,1.520875
stanley_bridge,2025-03-24 00:00:00+00:00,4.225534722222222,0.2,295.0,170.42916666666667,-1.901013888888889
stanley_bridge,2025-03-25 00:00:00+00:00,4.229784722222222,8.6,129.0,83.45694444444445,0.5383611111111111
stanley_bridge,2025-03-26 00:00:00+00:00,4.235125,0.2,149.0,159.45277777777778,3.8555277777777777
stanley_bridge,2025-03-27 00:00:00+00:00,4.235513888888889,6.0,102.0,50.71944444444444,2.1445
stanley_bridge,2025-03-28 00:00:00+00:00,4.232927083333333,2.6,8.0,148.7736111111111,1.897152777777778
stanley_bridge,2025-03-29 00:00:00+00:00,4.233576388888888,0.0,263.0,206.06815020862308,-3.499125
stanley_bridge,2025-03-30 00:00:00+00:00,4.220934027777777,0.0,344.0,200.5625,-2.9805
stanley_bridge,2025-03-31 00:00:00+00:00,4.2097395833333335,22.8,66.0,34.923611111111114,1.9334444444444443
stanley_bridge,2025-04-01 00:00:00+00:00,4.191583333333333,2.8000000000000003,194.0,1.0,9.748222222222223
