station,timestamp_utc,battery_v,rain_mm,wind_direction_deg,solar_radiation_w_m2,air_temperature_c
stanley_bridge,2024-06-01 00:00:00+00:00,4.279099206349207,0.2,31.0,156.6904761904762,9.288111111111112
stanley_bridge,2024-06-02 00:00:00+00:00,4.274211805555556,5.800000000000001,7.0,69.68333333333334,9.849152777777778
stanley_bridge,2024-06-03 00:00:00+00:00,4.274805555555556,1.6,1.0,153.11388888888888,9.667972222222222
stanley_bridge,2024-06-04 00:00:00+00:00,4.277079861111111,0.0,13.0,218.47353760445682,11.097319444444445
stanley_bridge,2024-06-05 00:00:00+00:00,4.27882986111111,0.0,316.0,228.60694444444445,13.149805555555556
stanley_bridge,2024-06-06 00:00:00+00:00,4.279041666666667,0.0,320.0,298.3777777777778,11.15498611111111
stanley_bridge,2024-06-07 00:00:00+00:00,4.2768194444444445,0.0,81.0,251.32022471910113,11.967694444444444
stanley_bridge,2024-06-08 00:00:00+00:00,4.2780451388888885,1.6,14.0,117.34916201117318,15.633055555555554
stanley_bridge,2024-06-09 00:00:00+00:00,4.276531250000001,4.2,129.0,164.49648382559775,16.94026388888889
stanley_bridge,2024-06-10 00:00:00+00:00,4.278017361111111,2.0,184.0,166.5091937765205,16.24373611111111
stanley_bridge,2024-06-11 00:00:00+00:00,4.2798645833333335,0.0,181.0,198.86950354609928,15.50651388888889
stanley_bridge,2024-06-12 00:00:00+00:00,4.279427083333333,0.0,80.0,217.7513888888889,14.309791666666666
stanley_bridge,2024-06-13 00:00:00+00:00,4.278986111111111,0.0,236.0,317.37083333333334,18.295930555555554
stanley_bridge,2024-06-14 00:00:00+00:00,4.280899305555556,0.0,190.0,272.67548746518105,20.412388888888888
stanley_bridge,2024-06-15 00:00:00+00:00,4.278913194444445,5.0,184.0,42.21111111111111,16.38736111111111
stanley_bridge,2024-06-16 00:00:00+00:00,4.278579861111111,0.0,321.0,333.8486111111111,15.344763888888888
stanley_bridge,2024-06-17 00:00:00+00:00,4.279628472222222,0.0,156.0,314.6222222222222,18.248902777777776
stanley_bridge,2024-06-18 00:00:00+00:00,4.2803125,0.0,183.0,255.60863509749305,19.810236111111113
stanley_bridge,2024-06-19 00:00:00+00:00,4.280753472222222,0.0,174.0,297.8097222222222,24.427
stanley_bridge,2024-06-20 00:00:00+00:00,4.283295138888889,1.2,185.0,212.9068150208623,25.492194444444447
stanley_bridge,2024-06-21 00:00:00+00:00,4.282461805555555,0.0,313.0,252.991643454039,21.481916666666667
stanley_bridge,2024-06-22 00:00:00+00:00,4.280954861111111,0.0,312.0,283.4875,20.379444444444445
stanley_bridge,2024-06-23 00:00:00+00:00,4.278791666666667,11.8,171.0,133.70694444444445,18.39636111111111
stanley_bridge,2024-06-24 00:00:00+00:00,4.276010416666667,13.0,157.0,108.83333333333333,17.824569444444446
stanley_bridge,2024-06-25 00:00:00+00:00,4.276902777777778,27.200000000000003,35.0,38.393055555555556,15.600430555555555
stanley_bridge,2024-06-26 00:00:00+00:00,4.278427083333333,0.2,22.0,220.3986013986014,19.630347222222223
stanley_bridge,2024-06-27 00:00:00+00:00,4.280513888888889,25.400000000000002,183.0,110.53064066852367,19.237333333333332
stanley_bridge,2024-06-28 00:00:00+00:00,4.279111111111111,5.2,3.0,203.0977653631285,15.961236111111111
stanley_bridge,2024-06-29 00:00:00+00:00,4.289482638888889,0.0,115.0,225.9192200557103,17.055083333333332
stanley_bridge,2024-06-30 00:00:00+00:00,4.2912638888888885,0.6000000000000001,153.0,164.13611111111112,18.094430555555554
stanley_bridge,2024-07-01 00:00:00+00:00,4.276055555555555,0.0,184.0,2.2,18.637
