station,timestamp_utc,battery_v,rain_mm,wind_direction_deg,air_temperature_c,solar_radiation_w_m2
stanley_bridge,2025-09-01 03:00:00+00:00,4.216666666666666,0.0,164.0,14.767666666666665,1.0
stanley_bridge,2025-09-01 04:00:00+00:00,4.201333333333333,0.0,153.0,14.974666666666668,1.0
stanley_bridge,2025-09-01 05:00:00+00:00,4.1978333333333335,0.0,178.0,14.539666666666667,1.0
stanley_bridge,2025-09-01 06:00:00+00:00,4.2155,0.0,178.0,13.513333333333332,1.0
stanley_bridge,2025-09-01 07:00:00+00:00,4.214833333333333,0.0,166.0,12.758999999999999,1.0
stanley_bridge,2025-09-01 08:00:00+00:00,4.2147499999999996,0.0,166.0,12.195666666666666,1.0
stanley_bridge,2025-09-01 09:00:00+00:00,4.2277499999999995,0.0,163.0,12.171999999999999,5.233333333333333
stanley_bridge,2025-09-01 10:00:00+00:00,4.307916666666666,0.0,168.0,12.755666666666666,78.0
stanley_bridge,2025-09-01 11:00:00+00:00,4.31125,0.0,156.0,17.341,233.7
stanley_bridge,2025-09-01 12:00:00+00:00,4.31175,0.0,1.0,18.976,283.7
stanley_bridge,2025-09-01 13:00:00+00:00,4.2775,0.0,354.0,19.091,540.4333333333333
stanley_bridge,2025-09-01 14:00:00+00:00,4.30825,0.0,358.0,19.403000000000002,674.3666666666667
stanley_bridge,2025-09-01 15:00:00+00:00,4.28225,0.0,6.0,19.374333333333333,740.1666666666666
stanley_bridge,2025-09-01 16:00:00+00:00,4.310833333333333,0.0,351.0,19.288999999999998,764.2333333333333
stanley_bridge,2025-09-01 17:00:00+00:00,4.307666666666667,0.0,355.0,19.330333333333332,735.7333333333333
stanley_bridge,2025-09-01 18:00:00+00:00,4.313,0.0,355.0,19.293666666666663,657.1
stanley_bridge,2025-09-01 19:00:00+00:00,4.309,0.0,343.0,19.200333333333333,530.1333333333333
stanley_bridge,2025-09-01 20:00:00+00:00,4.311916666666667,0.0,344.0,19.22233333333333,367.6333333333333
stanley_bridge,2025-09-01 21:00:00+00:00,4.292416666666667,0.0,4.0,19.415333333333333,191.56666666666666
stanley_bridge,2025-09-01 22:00:00+00:00,4.304,0.0,1.0,18.409666666666666,39.06666666666667
stanley_bridge,2025-09-01 23:00:00+00:00,4.270083333333333,0.0,58.0,15.606333333333334,1.0666666666666667
stanley_bridge,2025-09-02 00:00:00+00:00,4.25175,0.0,91.0,13.889999999999999,1.0
stanley_bridge,2025-09-02 01:00:00+00:00,4.238666666666666,0.0,149.0,12.573333333333332,1.0
stanley_bridge,2025-09-02 02:00:00+00:00,4.2250000000000005,0.0,142.0,11.621,1.0
stanley_bridge,2025-09-02 03:00:00+00:00,4.214083333333334,0.0,150.0,11.218333333333334,1.0
stanley_bridge,2025-09-02 04:00:00+00:00,4.213416666666666,0.0,154.0,10.706,1.0
