station,timestamp_utc,rain_mm,wind_direction_deg,solar_radiation_w_m2,battery_v,air_temperature_c,wind_speed_ms,wind_gust_speed_max_kmh
stanley_bridge,2023-10-01 00:00:00+00:00,0.0,177.0,175.66190476190476,4.278904761904762,14.852539682539684,,
stanley_bridge,2023-10-02 00:00:00+00:00,0.0,20.0,172.94444444444446,4.275413194444444,16.56548611111111,,
stanley_bridge,2023-10-03 00:00:00+00:00,0.0,159.0,136.0847222222222,4.273159722222222,16.753666666666668,,
stanley_bridge,2023-10-04 00:00:00+00:00,0.0,4.0,161.7138888888889,4.273215277777777,13.84063888888889,,
stanley_bridge,2023-10-05 00:00:00+00:00,0.0,124.0,146.5861111111111,4.271409722222222,17.27509722222222,,
stanley_bridge,2023-10-06 00:00:00+00:00,0.0,187.0,161.8625,4.275534722222222,18.499208333333335,,
stanley_bridge,2023-10-07 00:00:00+00:00,0.0,164.0,94.90138888888889,4.275375,17.659680555555553,,
stanley_bridge,2023-10-08 00:00:00+00:00,10.4,104.0,42.71944444444444,4.270298611111111,16.40911111111111,,
stanley_bridge,2023-10-09 00:00:00+00:00,0.0,194.0,132.04444444444445,4.2711701388888885,13.394597222222224,,
stanley_bridge,2023-10-10 00:00:00+00:00,14.200000000000001,83.0,101.6125,4.2688854166666665,13.628277777777779,,
stanley_bridge,2023-10-11 00:00:00+00:00,0.0,167.0,95.16388888888889,4.264784722222222,12.715055555555555,,
stanley_bridge,2023-10-12 00:00:00+00:00,1.4000000000000001,133.0,94.92777777777778,4.264989583333334,12.929902777777778,,
stanley_bridge,2023-10-13 00:00:00+00:00,7.2,133.0,36.15416666666667,4.260326388888888,11.693194444444446,,
stanley_bridge,2023-10-14 00:00:00+00:00,7.0,298.0,56.00277777777778,4.260604166666667,12.155194444444444,,
stanley_bridge,2023-10-15 00:00:00+00:00,0.2,232.0,112.48472222222222,4.263006944444445,11.179180555555556,,
stanley_bridge,2023-10-16 00:00:00+00:00,13.600000000000001,21.0,14.522222222222222,4.256114583333333,11.854249999999999,,
stanley_bridge,2023-10-17 00:00:00+00:00,0.0,7.0,78.16805555555555,4.258399305555556,9.838736111111112,,
stanley_bridge,2023-10-18 00:00:00+00:00,0.0,338.0,93.37777777777778,4.258184027777777,8.410527777777778,,
stanley_bridge,2023-10-19 00:00:00+00:00,0.2,150.0,102.47916666666667,4.260454861111111,11.105055555555555,,
stanley_bridge,2023-10-20 00:00:00+00:00,0.6,185.0,126.21527777777777,4.263059027777778,13.481958333333333,,
stanley_bridge,2023-10-21 00:00:00+00:00,11.0,168.0,42.61805555555556,4.256770833333333,13.723569444444443,,
stanley_bridge,2023-10-22 00:00:00+00:00,15.600000000000001,20.0,30.281944444444445,4.256270833333334,11.348583333333332,,
stanley_bridge,2023-10-23 00:00:00+00:00,0.0,6.0,68.35277777777777,4.254378472222222,8.719833333333334,,
stanley_bridge,2023-10-24 00:00:00+00:00,0.0,8.0,131.61805555555554,4.254340277777778,7.1002777777777775,,
stanley_bridge,2023-10-25 00:00:00+00:00,1.6,178.0,69.26527777777778,4.254909722222222,11.27036111111111,,
stanley_bridge,2023-10-26 00:00:00+00:00,0.0,195.0,107.17222222222222,4.259538194444445,13.106847222222223,,
stanley_bridge,2023-10-27 00:00:00+00:00,7.4,143.0,21.84722222222222,4.251420138888889,12.27361111111111,,
stanley_bridge,2023-10-28 00:00:00+00:00,0.0,150.0,79.19583333333334,4.2600798611111115,15.967166666666667,,
stanley_bridge,2023-10-29 00:00:00+00:00,0.0,314.0,61.356944444444444,4.261298611111111,7.351958333333333,,
stanley_bridge,2023-10-30 00:00:00+00:00,5.0,246.0,19.15,4.245618055555556,2.5697083333333333,,
stanley_bridge,2023-10-31 00:00:00+00:00,2.4000000000000004,265.0,69.13333333333334,4.245416666666667,3.4495277777777775,,
stanley_bridge,2023-11-01 00:00:00+00:00,0.0,251.0,1.0,4.203694444444444,2.2947777777777776,,
