station,timestamp_utc,rain_mm,wind_direction_deg,solar_radiation_w_m2,air_temperature_c
stanley_bridge,2025-11-01 00:00:00+00:00,0.200048828125,164.25882352941176,59.010416666666664,10.271649658746151
stanley_bridge,2025-11-02 00:00:00+00:00,0.0,249.89803921568625,67.08506944444444,7.210956690548644
stanley_bridge,2025-11-03 00:00:00+00:00,0.0,251.3019607843137,81.08506944444444,5.690328691141857
stanley_bridge,2025-11-04 00:00:00+00:00,10.80263671875,182.50980392156865,20.28472222222222,6.662265985195801
stanley_bridge,2025-11-05 00:00:00+00:00,0.0,287.80392156862746,110.12152777777777,7.085484456719153
stanley_bridge,2025-11-06 00:00:00+00:00,8.001953125,220.41568627450985,17.29513888888889,5.174082511640341
stanley_bridge,2025-11-07 00:00:00+00:00,0.200048828125,284.9960784313725,106.44791666666667,3.3492759333936646
stanley_bridge,2025-11-08 00:00:00+00:00,9.60234375,228.83921568627449,16.87152777777778,6.473835308342224
stanley_bridge,2025-11-09 00:00:00+00:00,0.0,266.7450980392157,69.46354166666667,3.8039632410516164
stanley_bridge,2025-11-10 00:00:00+00:00,1.8004394531249999,154.4313725490196,18.522569444444443,4.971476016205551
stanley_bridge,2025-11-11 00:00:00+00:00,0.0,115.12156862745098,41.453125,13.227359592900294
stanley_bridge,2025-11-12 00:00:00+00:00,4.40107421875,224.62745098039213,10.12863196125908,3.0464142784022226
stanley_bridge,2025-11-13 00:00:00+00:00,0.0,,,
stanley_bridge,2025-11-14 00:00:00+00:00,0.0,,,
stanley_bridge,2025-11-15 00:00:00+00:00,0.0,,,
stanley_bridge,2025-11-16 00:00:00+00:00,0.0,,,
stanley_bridge,2025-11-17 00:00:00+00:00,0.0,,,
stanley_bridge,2025-11-18 00:00:00+00:00,0.0,,,
stanley_bridge,2025-11-19 00:00:00+00:00,0.0,,,
stanley_bridge,2025-11-20 00:00:00+00:00,0.0,,,
stanley_bridge,2025-11-21 00:00:00+00:00,0.0,,,
stanley_bridge,2025-11-22 00:00:00+00:00,0.0,,,
stanley_bridge,2025-11-23 00:00:00+00:00,0.0,,,
stanley_bridge,2025-11-24 00:00:00+00:00,0.0,,,
stanley_bridge,2025-11-25 00:00:00+00:00,0.0,,,
stanley_bridge,2025-11-26 00:00:00+00:00,0.0,,,
stanley_bridge,2025-11-27 00:00:00+00:00,0.0,,,
stanley_bridge,2025-11-28 00:00:00+00:00,0.0,,,
stanley_bridge,2025-11-29 00:00:00+00:00,0.0,,,
stanley_bridge,2025-11-30 00:00:00+00:00,0.0,,,
