station,timestamp_utc,battery_v,rain_mm,wind_direction_deg,air_temperature_c,solar_radiation_w_m2
stanley_bridge,2025-05-01 00:00:00+00:00,4.2712103174603175,0.0,296.0,5.166333333333333,343.7888888888889
stanley_bridge,2025-05-02 00:00:00+00:00,4.255065972222223,3.4000000000000004,74.0,5.567513888888889,103.04166666666667
stanley_bridge,2025-05-03 00:00:00+00:00,4.257888888888889,0.0,119.0,11.273652777777777,168.58136300417246
stanley_bridge,2025-05-04 00:00:00+00:00,4.263,12.4,29.0,9.46961111111111,53.6125
stanley_bridge,2025-05-05 00:00:00+00:00,4.264875,0.0,202.0,8.329666666666666,294.70694444444445
stanley_bridge,2025-05-06 00:00:00+00:00,4.26117013888889,0.2,67.0,11.642138888888889,269.7713068181818
stanley_bridge,2025-05-07 00:00:00+00:00,4.267524305555556,3.0,156.0,15.044069444444444,155.77513966480447
stanley_bridge,2025-05-08 00:00:00+00:00,4.267704861111111,8.0,168.0,13.267055555555556,190.05782792665727
stanley_bridge,2025-05-09 00:00:00+00:00,4.262173611111112,0.0,347.0,2.8630416666666667,150.92777777777778
stanley_bridge,2025-05-10 00:00:00+00:00,4.255253472222222,12.600000000000001,28.0,6.018555555555555,49.170833333333334
stanley_bridge,2025-05-11 00:00:00+00:00,4.2613611111111105,2.0,274.0,7.861263888888889,132.14742698191932
stanley_bridge,2025-05-12 00:00:00+00:00,4.259118055555556,0.2,313.0,7.647847222222222,214.2586926286509
stanley_bridge,2025-05-13 00:00:00+00:00,4.264489583333333,0.0,149.0,6.9251805555555555,317.9763888888889
stanley_bridge,2025-05-14 00:00:00+00:00,4.257142361111111,0.0,98.0,11.39861111111111,232.40277777777777
stanley_bridge,2025-05-15 00:00:00+00:00,4.266559027777777,0.0,194.0,18.152041666666666,290.35277777777776
stanley_bridge,2025-05-16 00:00:00+00:00,4.268385416666667,0.0,347.0,11.370472222222222,167.3626220362622
stanley_bridge,2025-05-17 00:00:00+00:00,4.264635416666667,0.0,74.0,11.380305555555555,115.94722222222222
stanley_bridge,2025-05-18 00:00:00+00:00,4.265395833333333,0.0,138.0,11.513222222222224,112.67916666666666
stanley_bridge,2025-05-19 00:00:00+00:00,4.261815972222222,0.0,124.0,10.057180555555556,129.62849162011173
stanley_bridge,2025-05-20 00:00:00+00:00,4.247381944444445,1.6,6.0,5.919930555555556,131.71527777777777
stanley_bridge,2025-05-21 00:00:00+00:00,4.258305555555555,0.0,10.0,5.747791666666666,162.4269819193324
stanley_bridge,2025-05-22 00:00:00+00:00,4.257097222222223,0.0,10.0,7.913916666666667,322.6111111111111
stanley_bridge,2025-05-23 00:00:00+00:00,4.263590277777777,19.400000000000002,49.0,5.782680555555555,49.96111111111111
stanley_bridge,2025-05-24 00:00:00+00:00,4.265052083333334,1.8,87.0,9.31861111111111,135.75944055944055
stanley_bridge,2025-05-25 00:00:00+00:00,4.267100694444444,4.0,86.0,7.772333333333333,102.275
stanley_bridge,2025-05-26 00:00:00+00:00,4.263961805555556,0.4,3.0,6.591569444444445,267.0944992947814
stanley_bridge,2025-05-27 00:00:00+00:00,4.266951388888889,0.0,32.0,11.50276388888889,327.3861111111111
stanley_bridge,2025-05-28 00:00:00+00:00,4.281454861111111,0.0,185.0,18.42911111111111,317.85833333333335
stanley_bridge,2025-05-29 00:00:00+00:00,4.284847222222222,0.0,160.0,18.028319444444442,316.22083333333336
stanley_bridge,2025-05-30 00:00:00+00:00,4.283611111111111,0.0,191.0,17.078680555555554,277.71927374301674
stanley_bridge,2025-05-31 00:00:00+00:00,4.2824583333333335,10.200000000000001,190.0,15.783652777777776,106.71805555555555
stanley_bridge,2025-06-01 00:00:00+00:00,4.248638888888888,0.0,138.0,16.997999999999998,1.0222222222222221
