station,timestamp_utc,battery_v,rain_mm,wind_direction_deg,solar_radiation_w_m2,air_temperature_c
stanley_bridge,2024-02-01 00:00:00+00:00,4.2305375,0.0,213.0,54.86333333333334,-1.3415333333333332
stanley_bridge,2024-02-02 00:00:00+00:00,4.219746527777778,3.0,31.0,28.066666666666666,-0.18031944444444445
stanley_bridge,2024-02-03 00:00:00+00:00,4.229024305555556,0.0,22.0,32.855555555555554,-2.914555555555556
stanley_bridge,2024-02-04 00:00:00+00:00,4.224961805555555,0.0,6.0,27.154166666666665,-3.229486111111111
stanley_bridge,2024-02-05 00:00:00+00:00,4.224586805555556,0.6000000000000001,1.0,39.44305555555555,-0.6599444444444444
stanley_bridge,2024-02-06 00:00:00+00:00,4.231225694444444,0.2,6.0,40.525,-0.07093055555555557
stanley_bridge,2024-02-07 00:00:00+00:00,4.2322395833333335,3.0,10.0,81.89027777777778,-1.214625
stanley_bridge,2024-02-08 00:00:00+00:00,4.233927083333334,0.2,10.0,86.71805555555555,-5.018138888888889
stanley_bridge,2024-02-09 00:00:00+00:00,4.235072916666667,0.0,350.0,102.33472222222223,-4.040708333333333
stanley_bridge,2024-02-10 00:00:00+00:00,4.2414652777777775,0.0,184.0,72.3013888888889,0.5638194444444444
stanley_bridge,2024-02-11 00:00:00+00:00,4.241958333333333,3.2,166.0,97.85277777777777,3.926861111111111
stanley_bridge,2024-02-12 00:00:00+00:00,4.250517361111111,0.0,229.0,127.23055555555555,1.921125
stanley_bridge,2024-02-13 00:00:00+00:00,4.248701388888889,0.0,236.0,85.2125,-1.8180138888888888
stanley_bridge,2024-02-14 00:00:00+00:00,4.242565972222222,0.0,6.0,70.69166666666666,-4.342305555555556
stanley_bridge,2024-02-15 00:00:00+00:00,4.240357638888889,0.0,263.0,86.41527777777777,-1.9940972222222222
stanley_bridge,2024-02-16 00:00:00+00:00,4.238975694444445,0.0,310.0,76.30416666666666,-5.828444444444444
stanley_bridge,2024-02-17 00:00:00+00:00,4.235361111111112,0.0,279.0,115.8,-5.595875
stanley_bridge,2024-02-18 00:00:00+00:00,4.231767361111111,0.0,226.0,135.7513888888889,-7.075611111111111
stanley_bridge,2024-02-19 00:00:00+00:00,4.222510791366906,0.0,199.0,92.35982658959537,-6.491965317919075
stanley_bridge,2024-02-20 00:00:00+00:00,4.220756944444444,0.0,234.0,149.93333333333334,-8.842180555555556
stanley_bridge,2024-02-21 00:00:00+00:00,4.2176076388888895,0.0,267.0,151.2736111111111,-8.577694444444443
stanley_bridge,2024-02-22 00:00:00+00:00,4.221541666666667,0.0,160.0,81.69583333333334,-5.770402777777777
stanley_bridge,2024-02-23 00:00:00+00:00,4.2254201388888895,1.2000000000000002,133.0,50.68611111111111,-3.0191111111111115
stanley_bridge,2024-02-24 00:00:00+00:00,4.229631944444445,15.8,146.0,25.83888888888889,-0.444
stanley_bridge,2024-02-25 00:00:00+00:00,4.227090277777778,0.0,284.0,159.7236111111111,-9.451
stanley_bridge,2024-02-26 00:00:00+00:00,4.218618055555556,0.0,173.0,101.38055555555556,-4.3862499999999995
stanley_bridge,2024-02-27 00:00:00+00:00,4.231809027777778,1.2000000000000002,181.0,153.85555555555555,1.677861111111111
stanley_bridge,2024-02-28 00:00:00+00:00,4.238642361111111,8.4,146.0,60.44027777777778,8.39113888888889
stanley_bridge,2024-02-29 00:00:00+00:00,4.246475694444444,14.8,143.0,47.86666666666667,3.446152777777778
stanley_bridge,2024-03-01 00:00:00+00:00,4.185666666666667,0.0,254.0,1.0,-9.602083333333333
