station,timestamp_utc,rain_mm,wind_direction_deg,solar_radiation_w_m2,battery_v,air_temperature_c,wind_speed_ms,wind_gust_speed_max_kmh
stanley_bridge,2023-12-01 00:00:00+00:00,0.0,147.0,54.64666666666667,4.238625,5.861383333333333,,
stanley_bridge,2023-12-02 00:00:00+00:00,8.6,244.0,8.358333333333333,4.227173611111111,3.523083333333333,,
stanley_bridge,2023-12-03 00:00:00+00:00,0.0,10.0,51.06527777777778,4.230388888888889,1.5974444444444447,,
stanley_bridge,2023-12-04 00:00:00+00:00,8.6,31.0,14.033333333333333,4.226302083333334,0.5498611111111111,,
stanley_bridge,2023-12-05 00:00:00+00:00,0.4,7.0,24.980555555555554,4.227138888888889,-0.6807916666666667,,
stanley_bridge,2023-12-06 00:00:00+00:00,0.2,260.0,74.74861111111112,4.225451388888889,-4.118888888888889,,
stanley_bridge,2023-12-07 00:00:00+00:00,0.0,358.0,22.756944444444443,4.223520833333334,-0.8194444444444444,,
stanley_bridge,2023-12-08 00:00:00+00:00,0.0,257.0,74.35694444444445,4.225715277777778,-2.6048194444444444,,
stanley_bridge,2023-12-09 00:00:00+00:00,0.0,288.0,67.13194444444444,4.225579861111111,-1.7535,,
stanley_bridge,2023-12-10 00:00:00+00:00,0.0,183.0,40.75972222222222,4.225527777777778,1.6439166666666665,,
stanley_bridge,2023-12-11 00:00:00+00:00,1.2000000000000002,150.0,15.0,4.230888888888889,13.135875,,
stanley_bridge,2023-12-12 00:00:00+00:00,0.0,190.0,58.106944444444444,4.2433125,1.8491666666666668,,
stanley_bridge,2023-12-13 00:00:00+00:00,0.0,205.0,33.37083333333333,4.227444444444444,1.0226111111111111,,
stanley_bridge,2023-12-14 00:00:00+00:00,0.0,261.0,32.3,4.223784722222223,-4.690236111111111,,
stanley_bridge,2023-12-15 00:00:00+00:00,0.0,216.0,59.34722222222222,4.225798611111111,0.21505555555555556,,
stanley_bridge,2023-12-16 00:00:00+00:00,0.0,233.0,42.93194444444445,4.234996527777778,1.1643055555555555,,
stanley_bridge,2023-12-17 00:00:00+00:00,0.0,180.0,33.165277777777774,4.223388888888889,-1.6055555555555556,,
stanley_bridge,2023-12-18 00:00:00+00:00,1.2000000000000002,142.0,23.413888888888888,4.223125,10.152319444444444,,
stanley_bridge,2023-12-19 00:00:00+00:00,1.2000000000000002,136.0,21.002777777777776,4.235232638888889,11.799416666666666,,
stanley_bridge,2023-12-20 00:00:00+00:00,0.2,216.0,14.231944444444444,4.232444444444444,4.661569444444444,,
stanley_bridge,2023-12-21 00:00:00+00:00,0.2,6.0,19.304166666666667,4.225454861111111,-0.07088888888888889,,
stanley_bridge,2023-12-22 00:00:00+00:00,0.0,338.0,19.48472222222222,4.215375,-2.9455416666666667,,
stanley_bridge,2023-12-23 00:00:00+00:00,0.0,340.0,66.7125,4.222215277777778,-3.462388888888889,,
stanley_bridge,2023-12-24 00:00:00+00:00,0.0,177.0,70.68333333333334,4.224184027777778,0.12481944444444446,,
stanley_bridge,2023-12-25 00:00:00+00:00,0.0,216.0,60.31527777777778,4.23025,1.698986111111111,,
stanley_bridge,2023-12-26 00:00:00+00:00,0.0,190.0,42.24027777777778,4.231802083333333,5.561694444444445,,
stanley_bridge,2023-12-27 00:00:00+00:00,0.0,211.0,22.919444444444444,4.23003125,2.469958333333333,,
stanley_bridge,2023-12-28 00:00:00+00:00,0.0,187.0,63.6625,4.229361111111111,0.7136388888888889,,
stanley_bridge,2023-12-29 00:00:00+00:00,4.800000000000001,81.0,11.9,4.2197708333333335,0.9873611111111111,,
stanley_bridge,2023-12-30 00:00:00+00:00,10.600000000000001,29.0,27.977777777777778,4.223253472222222,1.3285555555555557,,
stanley_bridge,2023-12-31 00:00:00+00:00,1.2000000000000002,355.0,28.033333333333335,4.224100694444444,0.5545416666666666,,
