station,timestamp_utc,rain_mm,wind_direction_deg,solar_radiation_w_m2,battery_v,air_temperature_c,wind_speed_ms,wind_gust_speed_max_kmh
stanley_bridge,2023-08-01 00:00:00+00:00,0.0,201.0,289.7121951219512,4.289991869918699,19.939951219512196,,
stanley_bridge,2023-08-02 00:00:00+00:00,0.0,167.0,270.09166666666664,4.286930555555555,19.183277777777775,,
stanley_bridge,2023-08-03 00:00:00+00:00,0.0,152.0,260.0138888888889,4.287378472222223,20.734638888888888,,
stanley_bridge,2023-08-04 00:00:00+00:00,0.0,154.0,250.19305555555556,4.286201388888888,19.674125,,
stanley_bridge,2023-08-05 00:00:00+00:00,14.0,175.0,131.55431754874652,4.284611111111111,19.301750000000002,,
stanley_bridge,2023-08-06 00:00:00+00:00,0.0,156.0,206.15694444444443,4.285760416666666,18.828541666666666,,
stanley_bridge,2023-08-07 00:00:00+00:00,0.0,59.0,168.49581005586592,4.285319444444444,18.259666666666664,,
stanley_bridge,2023-08-08 00:00:00+00:00,0.0,357.0,148.60500695410292,4.2851944444444445,19.691208333333332,,
stanley_bridge,2023-08-09 00:00:00+00:00,22.400000000000002,129.0,60.52777777777778,4.28075,19.61288888888889,,
stanley_bridge,2023-08-10 00:00:00+00:00,0.0,229.0,119.85813630041724,4.283659722222222,18.22475,,
stanley_bridge,2023-08-11 00:00:00+00:00,54.2,321.0,38.518055555555556,4.282194444444444,16.689527777777776,,
stanley_bridge,2023-08-12 00:00:00+00:00,0.0,191.0,180.82451253481895,4.282875000000001,18.625152777777778,,
stanley_bridge,2023-08-13 00:00:00+00:00,0.6000000000000001,174.0,145.31710709318497,4.283524305555556,19.727680555555555,,
stanley_bridge,2023-08-14 00:00:00+00:00,8.4,154.0,1.0,4.287395833333333,20.192722222222223,,
stanley_bridge,2023-08-15 00:00:00+00:00,0.0,,,4.287329861111111,18.124138888888886,,
stanley_bridge,2023-08-16 00:00:00+00:00,0.0,,,4.285267361111111,17.634569444444445,,
stanley_bridge,2023-08-17 00:00:00+00:00,0.0,,,4.282586805555556,19.015402777777776,,
stanley_bridge,2023-08-18 00:00:00+00:00,2.2,,,4.283222222222222,20.04065277777778,,
stanley_bridge,2023-08-19 00:00:00+00:00,5.4,,,4.285517361111111,23.005208333333332,,
stanley_bridge,2023-08-20 00:00:00+00:00,0.0,,,4.285635416666667,19.403888888888886,,
stanley_bridge,2023-08-21 00:00:00+00:00,3.6,,,4.283149305555556,18.686319444444443,,
stanley_bridge,2023-08-22 00:00:00+00:00,0.0,,,4.28371875,17.43448611111111,,
stanley_bridge,2023-08-23 00:00:00+00:00,0.0,,,4.281243055555556,15.756569444444445,,
stanley_bridge,2023-08-24 00:00:00+00:00,0.4,,,4.28296875,16.286708333333333,,
stanley_bridge,2023-08-25 00:00:00+00:00,0.0,,,4.28329861111111,18.630416666666665,,
stanley_bridge,2023-08-26 00:00:00+00:00,31.6,,,4.2788125,18.397777777777776,,
stanley_bridge,2023-08-27 00:00:00+00:00,5.4,,,4.280645833333334,18.051319444444445,,
stanley_bridge,2023-08-28 00:00:00+00:00,0.0,240.0,146.28155339805826,4.281117021276596,18.237926136363637,,
stanley_bridge,2023-08-29 00:00:00+00:00,0.0,154.0,174.57083333333333,4.281805555555556,19.81438888888889,,
stanley_bridge,2023-08-30 00:00:00+00:00,35.2,147.0,59.78333333333333,4.277940972222222,20.344597222222223,,
stanley_bridge,2023-08-31 00:00:00+00:00,1.4000000000000001,202.0,90.08472222222223,4.2805937499999995,16.564083333333333,,
stanley_bridge,2023-09-01 00:00:00+00:00,0.0,330.0,1.0,4.2498611111111115,13.55011111111111,,
