station,timestamp_utc,battery_v,rain_mm,wind_direction_deg,solar_radiation_w_m2,air_temperature_c
stanley_bridge,2024-11-01 03:00:00+00:00,4.209416666666667,0.0,171.0,1.0,13.985999999999999
stanley_bridge,2024-11-01 04:00:00+00:00,4.207333333333334,0.0,173.0,1.0,14.070333333333334
stanley_bridge,2024-11-01 05:00:00+00:00,4.206083333333333,0.0,171.0,1.0,14.221666666666666
stanley_bridge,2024-11-01 06:00:00+00:00,4.20375,0.0,177.0,1.0,14.357666666666667
stanley_bridge,2024-11-01 07:00:00+00:00,4.203083333333333,0.0,170.0,1.0,14.746999999999998
stanley_bridge,2024-11-01 08:00:00+00:00,4.203166666666667,0.0,173.0,1.0,15.163
stanley_bridge,2024-11-01 09:00:00+00:00,4.2025,0.0,178.0,1.0,15.116333333333333
stanley_bridge,2024-11-01 10:00:00+00:00,4.202833333333333,0.0,174.0,1.0,15.168000000000001
stanley_bridge,2024-11-01 11:00:00+00:00,4.21375,1.0,197.0,3.2,14.703333333333335
stanley_bridge,2024-11-01 12:00:00+00:00,4.296666666666667,0.2,181.0,63.766666666666666,14.864666666666666
stanley_bridge,2024-11-01 13:00:00+00:00,4.305166666666667,0.0,198.0,111.0,16.099666666666668
stanley_bridge,2024-11-01 14:00:00+00:00,4.3101666666666665,0.0,212.0,140.63333333333333,16.218
stanley_bridge,2024-11-01 15:00:00+00:00,4.3077499999999995,0.8,194.0,76.93333333333334,15.673
stanley_bridge,2024-11-01 16:00:00+00:00,4.307416666666667,1.0,205.0,61.06666666666667,15.447666666666667
stanley_bridge,2024-11-01 17:00:00+00:00,4.306333333333334,0.0,197.0,66.63333333333334,15.465
stanley_bridge,2024-11-01 18:00:00+00:00,4.297666666666667,0.2,240.0,23.133333333333333,12.635666666666667
stanley_bridge,2024-11-01 19:00:00+00:00,4.296333333333333,0.0,358.0,20.233333333333334,10.773
stanley_bridge,2024-11-01 20:00:00+00:00,4.283166666666667,0.2,6.0,5.4,10.345
stanley_bridge,2024-11-01 21:00:00+00:00,4.2428333333333335,0.0,27.0,1.0,10.213
stanley_bridge,2024-11-01 22:00:00+00:00,4.226083333333333,2.6,350.0,1.0,9.495666666666667
stanley_bridge,2024-11-01 23:00:00+00:00,4.215083333333333,2.4000000000000004,326.0,1.0,9.105666666666668
stanley_bridge,2024-11-02 00:00:00+00:00,4.208333333333333,0.0,345.0,1.0,9.229333333333333
stanley_bridge,2024-11-02 01:00:00+00:00,4.2025,0.0,330.0,1.0,9.304
stanley_bridge,2024-11-02 02:00:00+00:00,4.198666666666667,0.0,331.0,1.0,9.015666666666668
stanley_bridge,2024-11-02 03:00:00+00:00,4.196083333333333,0.0,336.0,1.0,8.800333333333333
stanley_bridge,2024-11-02 04:00:00+00:00,4.194333333333334,0.0,343.0,1.0,8.666
stanley_bridge,2024-11-02 05:00:00+00:00,4.19325,0.0,337.0,1.0,8.494666666666667
stanley_bridge,2024-11-02 06:00:00+00:00,4.1924166666666665,0.0,336.0,1.0,8.089666666666666
stanley_bridge,2024-11-02 07:00:00+00:00,4.190916666666666,0.0,329.0,1.0,7.769666666666667
stanley_bridge,2024-11-02 08:00:00+00:00,4.190916666666666,0.0,337.0,1.0,7.412333333333334
stanley_bridge,2024-11-02 09:00:00+00:00,4.190166666666666,0.0,330.0,1.0,7.288666666666667
stanley_bridge,2024-11-02 10:00:00+00:00,4.190333333333333,0.0,327.0,1.4666666666666666,7.162
