station,timestamp_utc,rain_mm,wind_direction_deg,solar_radiation_w_m2,air_temperature_c
stanley_bridge,2026-01-01 00:00:00+00:00,0.0,89.85098039215686,35.083333333333336,-2.3471796471815822
stanley_bridge,2026-01-02 00:00:00+00:00,1.600390625,64.58039215686274,64.61631944444444,-5.530438417366545
stanley_bridge,2026-01-03 00:00:00+00:00,0.0,213.39607843137256,63.501736111111114,-13.032791730388801
stanley_bridge,2026-01-04 00:00:00+00:00,0.0,211.9921568627451,70.50173611111111,-14.595726618087221
stanley_bridge,2026-01-05 00:00:00+00:00,0.0,178.2980392156863,52.748263888888886,-11.701257101788169
stanley_bridge,2026-01-06 00:00:00+00:00,0.0,168.47058823529412,23.84201388888889,-10.72458262901191
stanley_bridge,2026-01-07 00:00:00+00:00,5.401318359375,150.21960784313725,23.875,-0.22720182582275167
stanley_bridge,2026-01-08 00:00:00+00:00,0.40009765625,21.058823529411764,30.76736111111111,0.07659093434647123
stanley_bridge,2026-01-09 00:00:00+00:00,3.000732421875,252.7058823529412,69.23263888888889,-0.7116232136514747
stanley_bridge,2026-01-10 00:00:00+00:00,2.6006347656249997,140.39215686274508,76.52083333333333,2.8292253393162343
stanley_bridge,2026-01-11 00:00:00+00:00,0.0,282.18823529411765,15.746527777777779,-1.0199227674365199
stanley_bridge,2026-01-12 00:00:00+00:00,0.0,25.27058823529412,4.635290556900727,-1.027078214895489
stanley_bridge,2026-01-13 00:00:00+00:00,0.0,,,
stanley_bridge,2026-01-14 00:00:00+00:00,0.0,,,
stanley_bridge,2026-01-15 00:00:00+00:00,0.0,,,
stanley_bridge,2026-01-16 00:00:00+00:00,0.0,,,
stanley_bridge,2026-01-17 00:00:00+00:00,0.0,,,
stanley_bridge,2026-01-18 00:00:00+00:00,0.0,,,
stanley_bridge,2026-01-19 00:00:00+00:00,0.0,,,
stanley_bridge,2026-01-20 00:00:00+00:00,0.0,,,
stanley_bridge,2026-01-21 00:00:00+00:00,0.0,,,
stanley_bridge,2026-01-22 00:00:00+00:00,0.0,,,
stanley_bridge,2026-01-23 00:00:00+00:00,0.0,,,
stanley_bridge,2026-01-24 00:00:00+00:00,0.0,,,
stanley_bridge,2026-01-25 00:00:00+00:00,0.0,,,
stanley_bridge,2026-01-26 00:00:00+00:00,0.0,,,
stanley_bridge,2026-01-27 00:00:00+00:00,0.0,,,
stanley_bridge,2026-01-28 00:00:00+00:00,0.0,,,
stanley_bridge,2026-01-29 00:00:00+00:00,0.0,,,
stanley_bridge,2026-01-30 00:00:00+00:00,0.0,,,
stanley_bridge,2026-01-31 00:00:00+00:00,0.0,,,
stanley_bridge,2026-02-01 00:00:00+00:00,0.0,,,
