station,timestamp_utc,battery_v,rain_mm,wind_direction_deg,air_temperature_c,solar_radiation_w_m2
stanley_bridge,2025-06-01 00:00:00+00:00,4.286210317460317,0.0,146.0,15.322761904761904,271.85393258426967
stanley_bridge,2025-06-02 00:00:00+00:00,4.268635416666666,0.0,184.0,14.090597222222222,285.5597222222222
stanley_bridge,2025-06-03 00:00:00+00:00,4.273340277777778,0.0,177.0,15.465875,312.41725601131543
stanley_bridge,2025-06-04 00:00:00+00:00,4.275767361111111,0.0,153.0,18.663583333333335,284.71527777777777
stanley_bridge,2025-06-05 00:00:00+00:00,4.279204861111111,0.4,181.0,20.510416666666668,306.6847222222222
stanley_bridge,2025-06-06 00:00:00+00:00,4.282354166666667,0.0,170.0,17.064319444444443,293.31944444444446
stanley_bridge,2025-06-07 00:00:00+00:00,4.273934027777778,14.4,39.0,15.065249999999999,96.79833101529903
stanley_bridge,2025-06-08 00:00:00+00:00,4.273215277777777,20.400000000000002,6.0,12.662722222222222,261.4486111111111
stanley_bridge,2025-06-09 00:00:00+00:00,4.275767361111111,0.0,173.0,15.098986111111111,270.1347222222222
stanley_bridge,2025-06-10 00:00:00+00:00,4.281003472222222,0.0,126.0,16.035208333333333,248.61666666666667
stanley_bridge,2025-06-11 00:00:00+00:00,4.273097222222223,9.200000000000001,149.0,18.212138888888887,300.375
stanley_bridge,2025-06-12 00:00:00+00:00,4.2874687499999995,0.6000000000000001,181.0,18.01209722222222,188.7866108786611
stanley_bridge,2025-06-13 00:00:00+00:00,4.277385416666666,0.0,300.0,13.547486111111112,214.84344146685473
stanley_bridge,2025-06-14 00:00:00+00:00,4.26421875,0.0,51.0,12.77475,219.4327731092437
stanley_bridge,2025-06-15 00:00:00+00:00,4.279891228070175,0.0,37.0,14.399396914446003,284.8863309352518
stanley_bridge,2025-06-16 00:00:00+00:00,4.280135416666667,0.0,167.0,17.610902777777778,332.6069444444444
stanley_bridge,2025-06-17 00:00:00+00:00,4.2847986111111105,0.0,171.0,17.760416666666668,267.1125
stanley_bridge,2025-06-18 00:00:00+00:00,4.2837048611111115,0.0,166.0,17.72201388888889,219.71966527196653
stanley_bridge,2025-06-19 00:00:00+00:00,4.2849305555555555,0.0,178.0,21.5215,179.14944134078212
stanley_bridge,2025-06-20 00:00:00+00:00,4.286277777777778,0.0,136.0,23.758736111111112,283.3075842696629
stanley_bridge,2025-06-21 00:00:00+00:00,4.286472222222222,2.8000000000000003,168.0,17.11040277777778,244.43934911242604
stanley_bridge,2025-06-22 00:00:00+00:00,4.281711805555556,4.4,18.0,17.155749999999998,158.9875
stanley_bridge,2025-06-23 00:00:00+00:00,4.2821493055555555,0.2,149.0,16.0775,250.17638888888888
stanley_bridge,2025-06-24 00:00:00+00:00,4.28275,0.0,86.0,23.029611111111112,283.8619246861925
stanley_bridge,2025-06-25 00:00:00+00:00,4.289496527777778,0.0,170.0,21.741666666666667,319.1666666666667
stanley_bridge,2025-06-26 00:00:00+00:00,4.284111111111112,0.0,70.0,15.670388888888889,274.1908077994429
stanley_bridge,2025-06-27 00:00:00+00:00,4.281836805555556,0.0,208.0,16.035458333333334,331.9402777777778
stanley_bridge,2025-06-28 00:00:00+00:00,4.2809375,0.0,139.0,17.724041666666665,215.9736111111111
stanley_bridge,2025-06-29 00:00:00+00:00,4.278083333333333,6.0,191.0,14.795069444444445,82.23055555555555
stanley_bridge,2025-06-30 00:00:00+00:00,4.279079861111111,1.0,156.0,17.588680555555555,216.18987341772151
stanley_bridge,2025-07-01 00:00:00+00:00,4.257694444444444,0.0,122.0,19.605777777777778,1.3
