station,timestamp_utc,rain_mm,wind_direction_deg,solar_radiation_w_m2,battery_v,air_temperature_c,wind_speed_ms,wind_gust_speed_max_kmh
stanley_bridge,2023-09-01 00:00:00+00:00,0.0,167.0,204.41746031746032,4.283333333333334,14.353,,
stanley_bridge,2023-09-02 00:00:00+00:00,0.0,160.0,169.26944444444445,4.2806493055555555,17.910111111111114,,
stanley_bridge,2023-09-03 00:00:00+00:00,0.0,187.0,161.96805555555557,4.283003472222222,18.97613888888889,,
stanley_bridge,2023-09-04 00:00:00+00:00,0.0,181.0,143.95833333333334,4.283802083333333,19.170680555555556,,
stanley_bridge,2023-09-05 00:00:00+00:00,0.0,74.0,166.75833333333333,4.281559027777778,18.584666666666667,,
stanley_bridge,2023-09-06 00:00:00+00:00,0.0,7.0,105.29305555555555,4.279635416666667,18.832416666666667,,
stanley_bridge,2023-09-07 00:00:00+00:00,0.0,4.0,63.951388888888886,4.280135416666667,17.91125,,
stanley_bridge,2023-09-08 00:00:00+00:00,0.0,296.0,107.77638888888889,4.281777777777778,20.669291666666666,,
stanley_bridge,2023-09-09 00:00:00+00:00,0.0,156.0,108.10138888888889,4.283055555555555,23.42561111111111,,
stanley_bridge,2023-09-10 00:00:00+00:00,0.0,198.0,127.95,4.283725694444445,20.392999999999997,,
stanley_bridge,2023-09-11 00:00:00+00:00,10.0,93.0,47.666666666666664,4.277583333333333,19.077305555555554,,
stanley_bridge,2023-09-12 00:00:00+00:00,0.2,13.0,67.36666666666666,4.27565625,18.02325,,
stanley_bridge,2023-09-13 00:00:00+00:00,6.6000000000000005,10.0,82.0736111111111,4.276982638888889,19.44901388888889,,
stanley_bridge,2023-09-14 00:00:00+00:00,10.4,128.0,83.92222222222222,4.278565972222222,21.185902777777777,,
stanley_bridge,2023-09-15 00:00:00+00:00,0.0,164.0,122.88194444444444,4.279,17.735611111111112,,
stanley_bridge,2023-09-16 00:00:00+00:00,14.200000000000001,15.0,51.84444444444444,4.273413194444444,18.98913888888889,,
stanley_bridge,2023-09-17 00:00:00+00:00,10.0,131.0,76.61666666666666,4.276774305555556,17.741152777777778,,
stanley_bridge,2023-09-18 00:00:00+00:00,0.2,225.0,105.28888888888889,4.277076388888889,18.301152777777776,,
stanley_bridge,2023-09-19 00:00:00+00:00,11.0,124.0,90.53194444444445,4.273649305555555,17.66201388888889,,
stanley_bridge,2023-09-20 00:00:00+00:00,0.0,175.0,82.0736111111111,4.2758819444444445,15.468722222222222,,
stanley_bridge,2023-09-21 00:00:00+00:00,0.0,334.0,104.62777777777778,4.273684027777778,13.430361111111113,,
stanley_bridge,2023-09-22 00:00:00+00:00,0.0,354.0,129.91666666666666,4.273600694444444,13.423708333333334,,
stanley_bridge,2023-09-23 00:00:00+00:00,1.2000000000000002,187.0,119.81944444444444,4.2711250000000005,14.966305555555556,,
stanley_bridge,2023-09-24 00:00:00+00:00,0.2,208.0,129.72083333333333,4.273611111111111,14.591763888888888,,
stanley_bridge,2023-09-25 00:00:00+00:00,0.0,173.0,109.875,4.274697916666667,14.126875,,
stanley_bridge,2023-09-26 00:00:00+00:00,0.0,1.0,167.17777777777778,4.273392361111111,12.668791666666667,,
stanley_bridge,2023-09-27 00:00:00+00:00,0.0,357.0,85.91805555555555,4.272628472222222,11.556611111111112,,
stanley_bridge,2023-09-28 00:00:00+00:00,0.0,177.0,174.2888888888889,4.273916666666667,13.078180555555555,,
stanley_bridge,2023-09-29 00:00:00+00:00,0.0,131.0,163.97222222222223,4.2739375,12.16036111111111,,
stanley_bridge,2023-09-30 00:00:00+00:00,0.0,180.0,149.33055555555555,4.273875,14.535125,,
stanley_bridge,2023-10-01 00:00:00+00:00,0.0,166.0,1.0,4.245638888888888,11.652333333333333,,
